! (Pin, Pout) in dBm
! @ 3.060 GHz
-25     ,  -10.169124239567
-24.75  ,  -9.917569901691
-24.5   ,  -9.6680453729433
-24.25  ,  -9.4131550964236
-24     ,  -9.1681860843088
-23.75  ,  -8.9184275583162
-23.5   ,  -8.6668381123817
-23.25  ,  -8.4193777982433
-23     ,  -8.163995515788
-22.75  ,  -7.9159163049214
-22.5   ,  -7.6680172708406
-22.25  ,  -7.4113233412498
-22     ,  -7.166242639124
-21.75  ,  -6.9173559931233
-21.5   ,  -6.6667898991791
-21.25  ,  -6.4179935174527
-21     ,  -6.1678545706199
-20.75  ,  -5.9130031451461
-20.5   ,  -5.6648265581706
-20.25  ,  -5.4189653027043
-20     ,  -5.1658000596987
-19.75  ,  -4.9173245816348
-19.5   ,  -4.6620214999631
-19.25  ,  -4.4175665242184
-19     ,  -4.169335581714
-18.75  ,  -3.9181017990268
-18.5   ,  -3.6747749528201
-18.25  ,  -3.4196839946413
-18     ,  -3.1701679080037
-17.75  ,  -2.9182708541741
-17.5   ,  -2.6709571862793
-17.25  ,  -2.4197186910769
-17     ,  -2.1694835552299
-16.75  ,  -1.9208144128693
-16.5   ,  -1.6717570093344
-16.25  ,  -1.4235354606094
-16     ,  -1.1726232447868
-15.75  ,  -0.9211996576602
-15.5   ,  -0.67116168530412
-15.25  ,  -0.4245131650872
-15     ,  -0.1745409787253
-14.75  ,  0.076451031102293
-14.5   ,  0.32576611422351
-14.25  ,  0.5739767903717
-14     ,  0.82486325305851
-13.75  ,  1.0751745068223
-13.5   ,  1.3241151781299
-13.25  ,  1.5747178340725
-13     ,  1.8223896549007
-12.75  ,  2.0733174904354
-12.5   ,  2.3191418194329
-12.25  ,  2.5723966587475
-12     ,  2.8212999262072
-11.75  ,  3.0702955765561
-11.5   ,  3.3206252070125
-11.25  ,  3.5685689758982
-11     ,  3.8192946177027
-10.75  ,  4.0686189502468
-10.5   ,  4.3176585886725
-10.25  ,  4.5660545019493
-10     ,  4.8132291170005
-9.75   ,  5.0616710047058
-9.5    ,  5.3124923174908
-9.25   ,  5.5599570031774
-9      ,  5.8087137821083
-8.75   ,  6.0570228886503
-8.5    ,  6.3074669909383
-8.25   ,  6.5543991393899
-8      ,  6.8021243651489
-7.75   ,  7.0499093791186
-7.5    ,  7.2994336414077
-7.25   ,  7.5485249540117
-7      ,  7.7949812571886
-6.75   ,  8.0435859279818
-6.5    ,  8.2921103754044
-6.25   ,  8.5389468986724
-6      ,  8.7883415552627
-5.75   ,  9.034613856122
-5.5    ,  9.2802606080946
-5.25   ,  9.5274800592971
-5      ,  9.7752895250555
-4.75   ,  10.020780654122
-4.5    ,  10.26776626184
-4.25   ,  10.512218117557
-4      ,  10.759475757213
-3.75   ,  11.004722123374
-3.5    ,  11.250944365403
-3.25   ,  11.494190976636
-3      ,  11.740314684584
-2.75   ,  11.984167355267
-2.5    ,  12.227386719723
-2.25   ,  12.469731686915
-2      ,  12.713112777694
-1.75   ,  12.955478415635
-1.5    ,  13.197562521716
-1.25   ,  13.438344136468
-1      ,  13.676484872578
-0.75   ,  13.91491216123
-0.5    ,  14.154484322346
-0.25   ,  14.391526962585
0       ,  14.624836065811
0.25    ,  14.854045160839
0.5     ,  15.084534550561
0.75    ,  15.309402522713
1       ,  15.535245322916
1.25    ,  15.75612153151
1.5     ,  15.973400744783
1.75    ,  16.181259281469
2       ,  16.386147726204
2.25    ,  16.585103682653
2.5     ,  16.772800280952
2.75    ,  16.952898110045
3       ,  17.123112278131
3.25    ,  17.284301784359
3.5     ,  17.436244537711
3.75    ,  17.58099739295
4       ,  17.716774959936
4.25    ,  17.840179608944
4.5     ,  17.956258067576
4.75    ,  18.06221342484
5       ,  18.161606951201
5.25    ,  18.31180978507
5.5     ,  18.399434063974
5.75    ,  18.496663605918
6       ,  18.584420281476
6.25    ,  18.630547731479
6.5     ,  18.678770173158
6.75    ,  18.722547912706
7       ,  18.764272998853
7.25    ,  18.806801941726
7.5     ,  18.850528697641
7.75    ,  18.882688405664
8       ,  18.924467255244
8.25    ,  18.953096886662
8.5     ,  18.990254077665
8.75    ,  19.020193822883
9       ,  19.05042550595
9.25    ,  19.076082463826
9.5     ,  19.103697758578
9.75    ,  19.12803505025
10      ,  19.155923840256
