! (Pin, Pout) in dBm
! @ 7.055 GHz
-25     ,  -14.236578045632
-24.75  ,  -13.984922498484
-24.5   ,  -13.737608460829
-24.25  ,  -13.492133482714
-24     ,  -13.238873875355
-23.75  ,  -12.99164219859
-23.5   ,  -12.739804439014
-23.25  ,  -12.492514268554
-23     ,  -12.245667284626
-22.75  ,  -11.989098361748
-22.5   ,  -11.738636177735
-22.25  ,  -11.488613757015
-22     ,  -11.248248438171
-21.75  ,  -10.993501611134
-21.5   ,  -10.739884196456
-21.25  ,  -10.495699742783
-21     ,  -10.245145465838
-20.75  ,  -9.9886730019828
-20.5   ,  -9.7463724993217
-20.25  ,  -9.4922871711579
-20     ,  -9.2442288083698
-19.75  ,  -8.9671078078234
-19.5   ,  -8.7166107264658
-19.25  ,  -8.4675023522524
-19     ,  -8.2187333636384
-18.75  ,  -7.9679784146575
-18.5   ,  -7.715671352511
-18.25  ,  -7.4700504354371
-18     ,  -7.2166213572869
-17.75  ,  -6.9694599865184
-17.5   ,  -6.7191869518822
-17.25  ,  -6.4686963231213
-17     ,  -6.2214969813954
-16.75  ,  -5.9679464382785
-16.5   ,  -5.7174920561826
-16.25  ,  -5.4653150347623
-16     ,  -5.2207653146218
-15.75  ,  -4.9709612251666
-15.5   ,  -4.7208312543583
-15.25  ,  -4.4717441111856
-15     ,  -4.224119090334
-14.75  ,  -3.971193220291
-14.5   ,  -3.7240849930439
-14.25  ,  -3.4762408616684
-14     ,  -3.2238802074313
-13.75  ,  -2.9762797440056
-13.5   ,  -2.7251822600065
-13.25  ,  -2.4770358571003
-13     ,  -2.2288325289248
-12.75  ,  -1.9769128890029
-12.5   ,  -1.7297136493718
-12.25  ,  -1.4804899222074
-12     ,  -1.2346235945818
-11.75  ,  -0.98461438686051
-11.5   ,  -0.73638638356177
-11.25  ,  -0.48699340772568
-11     ,  -0.2397278733074
-10.75  ,  0.0090168556209509
-10.5   ,  0.25654860451705
-10.25  ,  0.50325583468697
-10     ,  0.75126516610617
-9.75   ,  0.99892050883312
-9.5    ,  1.2468302920485
-9.25   ,  1.494105955407
-9      ,  1.7399412986079
-8.75   ,  1.9856331522398
-8.5    ,  2.2317665806228
-8.25   ,  2.4766936393296
-8      ,  2.7244221897203
-7.75   ,  2.9688057562384
-7.5    ,  3.2133511787318
-7.25   ,  3.4582534661532
-7      ,  3.7008399581075
-6.75   ,  3.9429424148675
-6.5    ,  4.1859084212482
-6.25   ,  4.4289385506436
-6      ,  4.6691619322485
-5.75   ,  4.908934173106
-5.5    ,  5.1477301065597
-5.25   ,  5.3851907892418
-5      ,  5.6233278223146
-4.75   ,  5.8584732438407
-4.5    ,  6.0952285693641
-4.25   ,  6.3262650563869
-4      ,  6.556290161467
-3.75   ,  6.7861014493814
-3.5    ,  7.0159387670265
-3.25   ,  7.2415596293315
-3      ,  7.4621611534921
-2.75   ,  7.6830510808836
-2.5    ,  7.8988346544891
-2.25   ,  8.11256597505
-2      ,  8.3210080571461
-1.75   ,  8.5265537628872
-1.5    ,  8.7276786876299
-1.25   ,  8.9206669186244
-1      ,  9.1119777661233
-0.75   ,  9.2954291978098
-0.5    ,  9.4718549980568
-0.25   ,  9.6468593780454
0       ,  9.8081260980868
0.25    ,  9.9616843764061
0.5     ,  10.104507737573
0.75    ,  10.247782149034
1       ,  10.388105632885
1.25    ,  10.524463806663
1.5     ,  10.653489522692
1.75    ,  10.779149160483
2       ,  10.900949807512
2.25    ,  11.021639884037
2.5     ,  11.142927907661
2.75    ,  11.256639869718
3       ,  11.372865754315
3.25    ,  11.482218728887
3.5     ,  11.59381244914
3.75    ,  11.705316626284
4       ,  11.81391454002
4.25    ,  11.92182488087
4.5     ,  12.025410045949
4.75    ,  12.131931330474
5       ,  12.240079301626
5.25    ,  12.399243027742
5.5     ,  12.502259653885
5.75    ,  12.618397832539
6       ,  12.740308824631
6.25    ,  12.800160293319
6.5     ,  12.857987397766
6.75    ,  12.928038312421
7       ,  12.997649868854
7.25    ,  13.102284254388
7.5     ,  13.201927388504
7.75    ,  13.308342716016
8       ,  13.41919609446
8.25    ,  13.527355144884
8.5     ,  13.639127485151
8.75    ,  13.749845697037
9       ,  13.862839976593
9.25    ,  13.963829224356
9.5     ,  14.069455834675
9.75    ,  14.182197185621
10      ,  14.283447598189
