! (Pin, Pout) in dBm
! @ 2.040 GHz
-25     ,  -10.041186239438
-24.75  ,  -9.7971468923503
-24.5   ,  -9.5487089406316
-24.25  ,  -9.2979747249593
-24     ,  -9.0394994509312
-23.75  ,  -8.7972524243184
-23.5   ,  -8.5492181386843
-23.25  ,  -8.2978306552106
-23     ,  -8.0456977074428
-22.75  ,  -7.7927855439339
-22.5   ,  -7.5442043251432
-22.25  ,  -7.2964417901707
-22     ,  -7.040005729837
-21.75  ,  -6.7938481961288
-21.5   ,  -6.5442453002357
-21.25  ,  -6.2929973718016
-21     ,  -6.040829964248
-20.75  ,  -5.7916831909344
-20.5   ,  -5.5439800861128
-20.25  ,  -5.2911783589845
-20     ,  -5.0431328524161
-19.75  ,  -4.7936555449338
-19.5   ,  -4.5468830931206
-19.25  ,  -4.2945771937395
-19     ,  -4.0451180720995
-18.75  ,  -3.7919129723136
-18.5   ,  -3.5454919139592
-18.25  ,  -3.296105870774
-18     ,  -3.0457971013873
-17.75  ,  -2.79313351877
-17.5   ,  -2.5486447056269
-17.25  ,  -2.2974361425649
-17     ,  -2.0452746098004
-16.75  ,  -1.7989940064316
-16.5   ,  -1.5474399095398
-16.25  ,  -1.2982135994372
-16     ,  -1.0459285923911
-15.75  ,  -0.79906430058812
-15.5   ,  -0.54645261142243
-15.25  ,  -0.29733058921923
-15     ,  -0.048895593707165
-14.75  ,  0.20233491129104
-14.5   ,  0.45208495639512
-14.25  ,  0.70148036592597
-14     ,  0.9515606501382
-13.75  ,  1.200847607893
-13.5   ,  1.4501076470971
-13.25  ,  1.6988690539536
-13     ,  1.948236861398
-12.75  ,  2.2011505748248
-12.5   ,  2.4485816358172
-12.25  ,  2.696969078361
-12     ,  2.949032672866
-11.75  ,  3.1993873531464
-11.5   ,  3.4474666001243
-11.25  ,  3.6993133544506
-11     ,  3.9478359219361
-10.75  ,  4.1950525288221
-10.5   ,  4.4469504464638
-10.25  ,  4.6952509204814
-10     ,  4.9455539695239
-9.75   ,  5.1953295030241
-9.5    ,  5.4443810914491
-9.25   ,  5.6929194767116
-9      ,  5.9426278171674
-8.75   ,  6.191792059226
-8.5    ,  6.4403669937659
-8.25   ,  6.6903426891647
-8      ,  6.9392891701752
-7.75   ,  7.1884351613571
-7.5    ,  7.4376538804753
-7.25   ,  7.6872891726168
-7      ,  7.9360564709169
-6.75   ,  8.1834129255648
-6.5    ,  8.4352985478257
-6.25   ,  8.6813135729963
-6      ,  8.9310269029191
-5.75   ,  9.1793292897656
-5.5    ,  9.4276248627486
-5.25   ,  9.6764338887287
-5      ,  9.9236347360853
-4.75   ,  10.171842390797
-4.5    ,  10.421281344499
-4.25   ,  10.668282564708
-4      ,  10.915865918359
-3.75   ,  11.164052093152
-3.5    ,  11.412284386921
-3.25   ,  11.658838102921
-3      ,  11.904910225977
-2.75   ,  12.151901527858
-2.5    ,  12.399373680729
-2.25   ,  12.644593536221
-2      ,  12.891431264913
-1.75   ,  13.136005225478
-1.5    ,  13.382763772905
-1.25   ,  13.628193543225
-1      ,  13.871384393162
-0.75   ,  14.115946887963
-0.5    ,  14.358651000555
-0.25   ,  14.601769191628
0       ,  14.842071806635
0.25    ,  15.083580928063
0.5     ,  15.324028595487
0.75    ,  15.562947258054
1       ,  15.801579996705
1.25    ,  16.037782587938
1.5     ,  16.271485463722
1.75    ,  16.504120291713
2       ,  16.733244131217
2.25    ,  16.961264127989
2.5     ,  17.182489591924
2.75    ,  17.39815223357
3       ,  17.606197882638
3.25    ,  17.808134715338
3.5     ,  17.99643997517
3.75    ,  18.171404843445
4       ,  18.337705308339
4.25    ,  18.486634406389
4.5     ,  18.619608062273
4.75    ,  18.744358960897
5       ,  18.859526491511
5.25    ,  19.021445169195
5.5     ,  19.126461386735
5.75    ,  19.243926455131
6       ,  19.355955327975
6.25    ,  19.397643840624
6.5     ,  19.427142629621
6.75    ,  19.453938173122
7       ,  19.480760080871
7.25    ,  19.572877597028
7.5     ,  19.667174152885
7.75    ,  19.753467677845
8       ,  19.845972378663
8.25    ,  19.884114293279
8.5     ,  19.92418044363
8.75    ,  19.961955122758
9       ,  19.99686970399
9.25    ,  20.021966670545
9.5     ,  20.043169402598
9.75    ,  20.065759748357
10      ,  20.090442966725
