! (Pin, Pout) in dBm
! @ 7.225 GHz
-25     ,  -14.968773160231
-24.75  ,  -14.714595607238
-24.5   ,  -14.461626122498
-24.25  ,  -14.216792133125
-24     ,  -13.965478093188
-23.75  ,  -13.715900718293
-23.5   ,  -13.464861358155
-23.25  ,  -13.213493679953
-23     ,  -12.965624466827
-22.75  ,  -12.721434577807
-22.5   ,  -12.46697189139
-22.25  ,  -12.22119634674
-22     ,  -11.963706102457
-21.75  ,  -11.713725887723
-21.5   ,  -11.47314639632
-21.25  ,  -11.218980764157
-21     ,  -10.971914589071
-20.75  ,  -10.719543320407
-20.5   ,  -10.471860515802
-20.25  ,  -10.22002032441
-20     ,  -9.9711973776881
-19.75  ,  -9.6260411285051
-19.5   ,  -9.376530995745
-19.25  ,  -9.1270753136778
-19     ,  -8.8728262028922
-18.75  ,  -8.6282857287434
-18.5   ,  -8.3745620656912
-18.25  ,  -8.1284837154016
-18     ,  -7.8736031979922
-17.75  ,  -7.6244157594665
-17.5   ,  -7.3789453800526
-17.25  ,  -7.1270722683242
-17     ,  -6.875293468004
-16.75  ,  -6.6288816710762
-16.5   ,  -6.3794681421883
-16.25  ,  -6.1286087133764
-16     ,  -5.8792254109491
-15.75  ,  -5.6304763758538
-15.5   ,  -5.3797163430413
-15.25  ,  -5.1303705795314
-15     ,  -4.8803497959678
-14.75  ,  -4.6310621098218
-14.5   ,  -4.3824853893958
-14.25  ,  -4.1329137246192
-14     ,  -3.8819714199732
-13.75  ,  -3.6299737366105
-13.5   ,  -3.3834403692942
-13.25  ,  -3.1347912398366
-13     ,  -2.8890674645097
-12.75  ,  -2.6380560126857
-12.5   ,  -2.386364648748
-12.25  ,  -2.1383901334766
-12     ,  -1.8886191124407
-11.75  ,  -1.6423490298084
-11.5   ,  -1.3922389209733
-11.25  ,  -1.1432414641182
-11     ,  -0.89471717548535
-10.75  ,  -0.64438140096166
-10.5   ,  -0.39749411279852
-10.25  ,  -0.1489857076116
-10     ,  0.097717669739666
-9.75   ,  0.346306631463
-9.5    ,  0.5945153520121
-9.25   ,  0.83892466519169
-9      ,  1.0874735894782
-8.75   ,  1.3345337315872
-8.5    ,  1.581995421784
-8.25   ,  1.8280440353641
-8      ,  2.0747864785453
-7.75   ,  2.3197802674239
-7.5    ,  2.5666473365453
-7.25   ,  2.8110928582879
-7      ,  3.0556516340643
-6.75   ,  3.3013632894782
-6.5    ,  3.5427857600414
-6.25   ,  3.7875659381173
-6      ,  4.0293329239347
-5.75   ,  4.271887049505
-5.5    ,  4.5139388355658
-5.25   ,  4.7528125180078
-5      ,  4.9938960013363
-4.75   ,  5.2315843373281
-4.5    ,  5.4689871288949
-4.25   ,  5.7052399997652
-4      ,  5.940223413146
-3.75   ,  6.1745342666477
-3.5    ,  6.4076572326558
-3.25   ,  6.6374109859556
-3      ,  6.8658236484752
-2.75   ,  7.092880733647
-2.5    ,  7.3165096078355
-2.25   ,  7.5383960792638
-2      ,  7.7545756825241
-1.75   ,  7.9713821008762
-1.5    ,  8.1819812041886
-1.25   ,  8.3884436347539
-1      ,  8.5883696428931
-0.75   ,  8.7869261724311
-0.5    ,  8.9804967356965
-0.25   ,  9.1662976079962
0       ,  9.3435803090464
0.25    ,  9.5152793243843
0.5     ,  9.6755564548582
0.75    ,  9.8367512751854
1       ,  9.9928834249939
1.25    ,  10.137144402805
1.5     ,  10.279130543399
1.75    ,  10.414007622753
2       ,  10.55679176427
2.25    ,  10.687819082215
2.5     ,  10.816428125289
2.75    ,  10.944569731701
3       ,  11.067982035793
3.25    ,  11.182355200078
3.5     ,  11.296691495979
3.75    ,  11.413884960786
4       ,  11.529493409175
4.25    ,  11.642727923849
4.5     ,  11.754567105346
4.75    ,  11.866549481206
5       ,  11.973167089225
5.25    ,  12.129029856635
5.5     ,  12.231809936814
5.75    ,  12.351434149884
6       ,  12.474870311507
6.25    ,  12.569388871687
6.5     ,  12.655398918187
6.75    ,  12.756089712302
7       ,  12.864197241275
7.25    ,  12.940226862657
7.5     ,  13.012485863589
7.75    ,  13.088987119928
8       ,  13.166517444079
8.25    ,  13.275559690828
8.5     ,  13.38408597044
8.75    ,  13.492069589395
9       ,  13.60675484907
9.25    ,  13.71625992163
9.5     ,  13.827788812188
9.75    ,  13.944819072615
10      ,  14.054869694226
