! (Pin, Pout) in dBm
! @ 4.080 GHz
-25     ,  -10.160496743464
-24.75  ,  -9.9099051715356
-24.5   ,  -9.6585926312716
-24.25  ,  -9.4120397020951
-24     ,  -9.1594890437218
-23.75  ,  -8.9096201997258
-23.5   ,  -8.6600581812313
-23.25  ,  -8.4104065472383
-23     ,  -8.1624516359548
-22.75  ,  -7.9091011707506
-22.5   ,  -7.6602338232991
-22.25  ,  -7.4111175756818
-22     ,  -7.1579651020813
-21.75  ,  -6.9100048295067
-21.5   ,  -6.6617997838491
-21.25  ,  -6.4124894349849
-21     ,  -6.1608847495745
-20.75  ,  -5.9106252638917
-20.5   ,  -5.662385148666
-20.25  ,  -5.4141482916525
-20     ,  -5.161194665759
-19.75  ,  -4.9073791964586
-19.5   ,  -4.6595844072983
-19.25  ,  -4.4099850381912
-19     ,  -4.1591894185415
-18.75  ,  -3.9130126387329
-18.5   ,  -3.6626860899214
-18.25  ,  -3.4079425844977
-18     ,  -3.1644280823249
-17.75  ,  -2.9147076241425
-17.5   ,  -2.6634516065242
-17.25  ,  -2.4143451286768
-17     ,  -2.1640196728992
-16.75  ,  -1.9167472972046
-16.5   ,  -1.6668350699572
-16.25  ,  -1.4165225776974
-16     ,  -1.1662294874633
-15.75  ,  -0.91427135913016
-15.5   ,  -0.66819495808357
-15.25  ,  -0.41597775183786
-15     ,  -0.16790278573847
-14.75  ,  0.081462456339022
-14.5   ,  0.32924652984771
-14.25  ,  0.57940713335004
-14     ,  0.82900184263221
-13.75  ,  1.0791035920813
-13.5   ,  1.327802514257
-13.25  ,  1.5764561743986
-13     ,  1.8243057852367
-12.75  ,  2.0758389844142
-12.5   ,  2.3234696024346
-12.25  ,  2.5712601024116
-12     ,  2.8222043624509
-11.75  ,  3.0709949757687
-11.5   ,  3.3200244449998
-11.25  ,  3.568227831248
-11     ,  3.8166282684356
-10.75  ,  4.0656128712874
-10.5   ,  4.3126078379331
-10.25  ,  4.5605829508702
-10     ,  4.8095381976404
-9.75   ,  5.0569366496373
-9.5    ,  5.3054623409526
-9.25   ,  5.5525431352347
-9      ,  5.800639783184
-8.75   ,  6.0456697295835
-8.5    ,  6.2954019932563
-8.25   ,  6.5420215713126
-8      ,  6.7901377469793
-7.75   ,  7.0366686522973
-7.5    ,  7.2825252698696
-7.25   ,  7.5288678773201
-7      ,  7.7756526134254
-6.75   ,  8.021428577384
-6.5    ,  8.2694817793753
-6.25   ,  8.5137402271168
-6      ,  8.759794634953
-5.75   ,  9.0033854639362
-5.5    ,  9.2482512105254
-5.25   ,  9.4920999330912
-5      ,  9.7354332244769
-4.75   ,  9.978761471236
-4.5    ,  10.220772353572
-4.25   ,  10.46212345076
-4      ,  10.703472641731
-3.75   ,  10.944189746622
-3.5    ,  11.185204785477
-3.25   ,  11.423842733658
-3      ,  11.661760642025
-2.75   ,  11.897321050341
-2.5    ,  12.133172784082
-2.25   ,  12.366496476425
-2      ,  12.598927977197
-1.75   ,  12.827143256363
-1.5    ,  13.053972828087
-1.25   ,  13.277346933711
-1      ,  13.497809052247
-0.75   ,  13.711170508555
-0.5    ,  13.921960454709
-0.25   ,  14.127374245916
0       ,  14.322944811856
0.25    ,  14.508870128072
0.5     ,  14.683560603439
0.75    ,  14.852918689167
1       ,  15.01596027681
1.25    ,  15.165042050234
1.5     ,  15.308800839862
1.75    ,  15.442278665941
2       ,  15.56888773688
2.25    ,  15.689109595994
2.5     ,  15.805818294711
2.75    ,  15.915841269931
3       ,  16.022841564786
3.25    ,  16.11874064546
3.5     ,  16.219955342128
3.75    ,  16.306506794996
4       ,  16.396911688028
4.25    ,  16.477409093125
4.5     ,  16.551645298459
4.75    ,  16.636817734784
5       ,  16.711322873359
5.25    ,  16.843317463256
5.5     ,  16.911290269267
5.75    ,  17.000102131823
6       ,  17.088044226528
6.25    ,  17.098913256731
6.5     ,  17.102614469227
6.75    ,  17.11594995414
7       ,  17.135397897915
7.25    ,  17.18823172754
7.5     ,  17.238571889952
7.75    ,  17.291571108942
8       ,  17.356527298361
8.25    ,  17.40343529945
8.5     ,  17.464641657033
8.75    ,  17.51781913822
9       ,  17.578679695591
9.25    ,  17.627211687565
9.5     ,  17.676975876521
9.75    ,  17.73192887917
10      ,  17.790956151413
