! (Pin, Pout) in dBm
! @ 3.825 GHz
-25     ,  -10.171599054801
-24.75  ,  -9.9122306039341
-24.5   ,  -9.6675641021558
-24.25  ,  -9.418507156873
-24     ,  -9.1669846426863
-23.75  ,  -8.9189737747
-23.5   ,  -8.6693711624881
-23.25  ,  -8.4151552934869
-23     ,  -8.1682274569433
-22.75  ,  -7.9164531442612
-22.5   ,  -7.6672387948718
-22.25  ,  -7.4185262026141
-22     ,  -7.162564333998
-21.75  ,  -6.9192792015027
-21.5   ,  -6.6701619654118
-21.25  ,  -6.4182497240255
-21     ,  -6.1680424045331
-20.75  ,  -5.9196489612682
-20.5   ,  -5.6681133991845
-20.25  ,  -5.4194841627765
-20     ,  -5.1719241024516
-19.75  ,  -4.9213210550195
-19.5   ,  -4.6720026443112
-19.25  ,  -4.417026715275
-19     ,  -4.1752203099289
-18.75  ,  -3.9189632969625
-18.5   ,  -3.672508011805
-18.25  ,  -3.4213407514981
-18     ,  -3.1736694934577
-17.75  ,  -2.9201009443649
-17.5   ,  -2.6715489012047
-17.25  ,  -2.4207835800243
-17     ,  -2.1717194452572
-16.75  ,  -1.9216845629239
-16.5   ,  -1.6746210823997
-16.25  ,  -1.425014014076
-16     ,  -1.176278856862
-15.75  ,  -0.9290444296109
-15.5   ,  -0.6798238324434
-15.25  ,  -0.42964504818042
-15     ,  -0.17981885922134
-14.75  ,  0.073187033403922
-14.5   ,  0.32085282245953
-14.25  ,  0.571865856912
-14     ,  0.82105109212
-13.75  ,  1.0724764132059
-13.5   ,  1.3190909124285
-13.25  ,  1.5684901486386
-13     ,  1.8164398460219
-12.75  ,  2.0641460980647
-12.5   ,  2.3129434294444
-12.25  ,  2.5646507306479
-12     ,  2.8118465576133
-11.75  ,  3.0622187961935
-11.5   ,  3.3118773190201
-11.25  ,  3.5597819668778
-11     ,  3.8086379206411
-10.75  ,  4.0594057656136
-10.5   ,  4.3087909160687
-10.25  ,  4.5535359142464
-10     ,  4.8044983861402
-9.75   ,  5.0477946558278
-9.5    ,  5.2998491886855
-9.25   ,  5.5472321381095
-9      ,  5.7946643927411
-8.75   ,  6.0404624317169
-8.5    ,  6.2920412286508
-8.25   ,  6.5367746282249
-8      ,  6.7844417043324
-7.75   ,  7.0287802659178
-7.5    ,  7.2779586926082
-7.25   ,  7.5262617952416
-7      ,  7.7733127039793
-6.75   ,  8.0187815107528
-6.5    ,  8.2667130914375
-6.25   ,  8.5113437952801
-6      ,  8.7579091123808
-5.75   ,  9.0053039054534
-5.5    ,  9.2470772669432
-5.25   ,  9.4936469450538
-5      ,  9.7391414589359
-4.75   ,  9.9822604668502
-4.5    ,  10.225047371009
-4.25   ,  10.4682893211
-4      ,  10.711787794101
-3.75   ,  10.954133061806
-3.5    ,  11.19762893185
-3.25   ,  11.435505508341
-3      ,  11.678915044067
-2.75   ,  11.9194958229
-2.5    ,  12.15546416556
-2.25   ,  12.392086865258
-2      ,  12.628289857696
-1.75   ,  12.864900375331
-1.5    ,  13.095966888468
-1.25   ,  13.327546301354
-1      ,  13.554627062371
-0.75   ,  13.778508051658
-0.5    ,  13.99973308358
-0.25   ,  14.21899919704
0       ,  14.429863627426
0.25    ,  14.635129601088
0.5     ,  14.832845945377
0.75    ,  15.023122674656
1       ,  15.20383446298
1.25    ,  15.376923897051
1.5     ,  15.542144176581
1.75    ,  15.69291911974
2       ,  15.839900269382
2.25    ,  15.977325092702
2.5     ,  16.105185205328
2.75    ,  16.223533280921
3       ,  16.333837196344
3.25    ,  16.441771016622
3.5     ,  16.54610688966
3.75    ,  16.648294245407
4       ,  16.735950821105
4.25    ,  16.8198967696
4.5     ,  16.898121216971
4.75    ,  16.983162608156
5       ,  17.056425690994
5.25    ,  17.183114928349
5.5     ,  17.255901323654
5.75    ,  17.33756214971
6       ,  17.424460426925
6.25    ,  17.467129454811
6.5     ,  17.513525376298
6.75    ,  17.55688624944
7       ,  17.611244246948
7.25    ,  17.655060516294
7.5     ,  17.699652556041
7.75    ,  17.753730857846
8       ,  17.808447418713
8.25    ,  17.801835899536
8.5     ,  17.811126363251
8.75    ,  17.817283640013
9       ,  17.823593219334
9.25    ,  17.867712460669
9.5     ,  17.914218867305
9.75    ,  17.953883590311
10      ,  18.00200259901
