! (Pin, Pout) in dBm
! @ 2.890 GHz
-25     ,  -10.128768720575
-24.75  ,  -9.871449434858
-24.5   ,  -9.6232287284151
-24.25  ,  -9.3767531123072
-24     ,  -9.1300143992954
-23.75  ,  -8.8746110966761
-23.5   ,  -8.6277273958957
-23.25  ,  -8.3719417298341
-23     ,  -8.1313408255777
-22.75  ,  -7.8765344476465
-22.5   ,  -7.6308370220595
-22.25  ,  -7.3719096878302
-22     ,  -7.1299469272607
-21.75  ,  -6.8770494960947
-21.5   ,  -6.6256999584319
-21.25  ,  -6.3764244114614
-21     ,  -6.1290367003403
-20.75  ,  -5.8798392981026
-20.5   ,  -5.6274997361223
-20.25  ,  -5.3823278424462
-20     ,  -5.1298145490071
-19.75  ,  -4.8781631796059
-19.5   ,  -4.6329216782293
-19.25  ,  -4.3797857707621
-19     ,  -4.129598309425
-18.75  ,  -3.8812494732765
-18.5   ,  -3.6257184068289
-18.25  ,  -3.380451668545
-18     ,  -3.130295643422
-17.75  ,  -2.8763245552358
-17.5   ,  -2.6268376887454
-17.25  ,  -2.3780940007004
-17     ,  -2.1313311314057
-16.75  ,  -1.8817971616203
-16.5   ,  -1.6312254359422
-16.25  ,  -1.3790526777556
-16     ,  -1.1338421591013
-15.75  ,  -0.88203135999774
-15.5   ,  -0.63404503028681
-15.25  ,  -0.38216945702144
-15     ,  -0.13363873774784
-14.75  ,  0.11765499907946
-14.5   ,  0.36915916709714
-14.25  ,  0.61316490520015
-14     ,  0.86571993112805
-13.75  ,  1.1166670795819
-13.5   ,  1.3651383083105
-13.25  ,  1.6161849012128
-13     ,  1.8627450849994
-12.75  ,  2.1148714476059
-12.5   ,  2.359903026369
-12.25  ,  2.6127357953463
-12     ,  2.8611954862011
-11.75  ,  3.1118976616021
-11.5   ,  3.3602945678468
-11.25  ,  3.6112367150878
-11     ,  3.8612145446185
-10.75  ,  4.1088121714687
-10.5   ,  4.3585251003547
-10.25  ,  4.60628873654
-10     ,  4.8560840741526
-9.75   ,  5.104792950831
-9.5    ,  5.3543918998886
-9.25   ,  5.60098118467
-9      ,  5.8511632729256
-8.75   ,  6.1003386238092
-8.5    ,  6.3485427473242
-8.25   ,  6.5973044405676
-8      ,  6.8449218087919
-7.75   ,  7.0932709619699
-7.5    ,  7.3423276622466
-7.25   ,  7.5898619477279
-7      ,  7.8395138558041
-6.75   ,  8.0878911762427
-6.5    ,  8.335167157555
-6.25   ,  8.5806586119858
-6      ,  8.82879482675
-5.75   ,  9.079195186082
-5.5    ,  9.3240953373891
-5.25   ,  9.5701580352628
-5      ,  9.8164495130638
-4.75   ,  10.06275734686
-4.5    ,  10.310975317163
-4.25   ,  10.557406955219
-4      ,  10.802476865162
-3.75   ,  11.048577380903
-3.5    ,  11.29355558392
-3.25   ,  11.538733737425
-3      ,  11.781065915315
-2.75   ,  12.02815775119
-2.5    ,  12.271908887593
-2.25   ,  12.511966705671
-2      ,  12.753742028974
-1.75   ,  12.99732770651
-1.5    ,  13.239580239156
-1.25   ,  13.478918393946
-1      ,  13.719147397131
-0.75   ,  13.957339035394
-0.5    ,  14.195671417923
-0.25   ,  14.430995834179
0       ,  14.663396858936
0.25    ,  14.892111800098
0.5     ,  15.122640102907
0.75    ,  15.347311931629
1       ,  15.570960260064
1.25    ,  15.789591649134
1.5     ,  16.002755545424
1.75    ,  16.210197441297
2       ,  16.414183895986
2.25    ,  16.607506851117
2.5     ,  16.792890646996
2.75    ,  16.970769982703
3       ,  17.137969350014
3.25    ,  17.296381458159
3.5     ,  17.449466516369
3.75    ,  17.593778474421
4       ,  17.72694330052
4.25    ,  17.850663784616
4.5     ,  17.961611766058
4.75    ,  18.080924091192
5       ,  18.182974864344
5.25    ,  18.31163838254
5.5     ,  18.395450083454
5.75    ,  18.487737499231
6       ,  18.585269692193
6.25    ,  18.640212845737
6.5     ,  18.684354604065
6.75    ,  18.723967518835
7       ,  18.771323271599
7.25    ,  18.813160657793
7.5     ,  18.852516891177
7.75    ,  18.883688644097
8       ,  18.932799335293
8.25    ,  18.960507139287
8.5     ,  18.99685668937
8.75    ,  19.022513082357
9       ,  19.060424556476
9.25    ,  19.041261576545
9.5     ,  19.015162229083
9.75    ,  18.990075027777
10      ,  18.975657269052
