! (Pin, Pout) in dBm
! @ 4.590 GHz
-25     ,  -10.319383720968
-24.75  ,  -10.068151873881
-24.5   ,  -9.8129400531557
-24.25  ,  -9.5653908053627
-24     ,  -9.3154589978364
-23.75  ,  -9.0639305865794
-23.5   ,  -8.8150682636474
-23.25  ,  -8.566673533095
-23     ,  -8.312919913557
-22.75  ,  -8.0665995284301
-22.5   ,  -7.8181930839055
-22.25  ,  -7.5699606337922
-22     ,  -7.316682399439
-21.75  ,  -7.0671925766469
-21.5   ,  -6.8184291116262
-21.25  ,  -6.5694472800492
-21     ,  -6.3171437691741
-20.75  ,  -6.0682010910788
-20.5   ,  -5.819903890371
-20.25  ,  -5.5676448780757
-20     ,  -5.3201084750607
-19.75  ,  -5.0703827711299
-19.5   ,  -4.8185977300111
-19.25  ,  -4.5724243099894
-19     ,  -4.3232692576934
-18.75  ,  -4.0735301103579
-18.5   ,  -3.8239131349358
-18.25  ,  -3.5737308246645
-18     ,  -3.3257795439842
-17.75  ,  -3.0756208935832
-17.5   ,  -2.8264402261902
-17.25  ,  -2.5759908406875
-17     ,  -2.3260486118205
-16.75  ,  -2.0754244464019
-16.5   ,  -1.829132822116
-16.25  ,  -1.5764167930767
-16     ,  -1.326283715114
-15.75  ,  -1.0799059037566
-15.5   ,  -0.83161449663843
-15.25  ,  -0.5806762193946
-15     ,  -0.33154702878009
-14.75  ,  -0.081363531442728
-14.5   ,  0.16856862927692
-14.25  ,  0.41390056053701
-14     ,  0.66445482019116
-13.75  ,  0.91331658245665
-13.5   ,  1.1645436834684
-13.25  ,  1.4126168576138
-13     ,  1.6619493670032
-12.75  ,  1.9114867861927
-12.5   ,  2.1579124824577
-12.25  ,  2.4064272066688
-12     ,  2.6573282675099
-11.75  ,  2.9051253590653
-11.5   ,  3.1547197408069
-11.25  ,  3.4010428810053
-11     ,  3.6490077312157
-10.75  ,  3.8984158583972
-10.5   ,  4.1445504863702
-10.25  ,  4.3921267387518
-10     ,  4.6400184931591
-9.75   ,  4.8875545479202
-9.5    ,  5.1353960412077
-9.25   ,  5.3817421962124
-9      ,  5.6297120344711
-8.75   ,  5.8757144526959
-8.5    ,  6.1236555745963
-8.25   ,  6.3690762269414
-8      ,  6.6159741025361
-7.75   ,  6.8611503646212
-7.5    ,  7.10675127937
-7.25   ,  7.3525354576429
-7      ,  7.5965503935906
-6.75   ,  7.8429647213884
-6.5    ,  8.0851792905668
-6.25   ,  8.3294637730153
-6      ,  8.5733692300481
-5.75   ,  8.8173560546938
-5.5    ,  9.0587394436825
-5.25   ,  9.3003349704491
-5      ,  9.5414322539901
-4.75   ,  9.7822222339335
-4.5    ,  10.021516352238
-4.25   ,  10.259203820589
-4      ,  10.496920642803
-3.75   ,  10.734208567537
-3.5    ,  10.969059813903
-3.25   ,  11.203172799371
-3      ,  11.434182050341
-2.75   ,  11.665066533366
-2.5    ,  11.891934090398
-2.25   ,  12.1167820192
-2      ,  12.33670067026
-1.75   ,  12.554430179943
-1.5    ,  12.767564066347
-1.25   ,  12.973829695023
-1      ,  13.174855868613
-0.75   ,  13.369334961948
-0.5    ,  13.555264536655
-0.25   ,  13.736481002129
0       ,  13.903922294514
0.25    ,  14.067590519963
0.5     ,  14.216238214556
0.75    ,  14.363675461024
1       ,  14.502005073124
1.25    ,  14.634150012078
1.5     ,  14.755946527008
1.75    ,  14.871400740195
2       ,  14.987260468253
2.25    ,  15.096393784478
2.5     ,  15.202829163094
2.75    ,  15.300809369642
3       ,  15.392294598576
3.25    ,  15.488691021334
3.5     ,  15.585473303453
3.75    ,  15.669615927764
4       ,  15.753641924617
4.25    ,  15.837046562267
4.5     ,  15.910566264817
4.75    ,  15.995030496438
5       ,  16.064707520027
5.25    ,  16.191295133986
5.5     ,  16.263270350307
5.75    ,  16.347324455478
6       ,  16.434373874354
6.25    ,  16.486931637835
6.5     ,  16.538454290955
6.75    ,  16.585017586974
7       ,  16.643700200569
7.25    ,  16.700612956195
7.5     ,  16.761284981403
7.75    ,  16.810593482104
8       ,  16.871599006829
8.25    ,  16.927230160673
8.5     ,  16.9870585696
8.75    ,  17.039607350985
9       ,  17.09867177607
9.25    ,  17.152139192664
9.5     ,  17.203148466206
9.75    ,  17.248088091822
10      ,  17.308730870297
