! (Pin, Pout) in dBm
! @ 3.655 GHz
-25     ,  -10.321696467684
-24.75  ,  -10.078978763139
-24.5   ,  -9.8246394701975
-24.25  ,  -9.5766059996129
-24     ,  -9.3268029974905
-23.75  ,  -9.0754769999675
-23.5   ,  -8.8285258874053
-23.25  ,  -8.5762953345863
-23     ,  -8.3255371987064
-22.75  ,  -8.0786939227245
-22.5   ,  -7.8262251359259
-22.25  ,  -7.571728297087
-22     ,  -7.3266816752575
-21.75  ,  -7.0802963348763
-21.5   ,  -6.8272416307308
-21.25  ,  -6.5759463098172
-21     ,  -6.3264928842338
-20.75  ,  -6.0789552202953
-20.5   ,  -5.827697694889
-20.25  ,  -5.5841680729727
-20     ,  -5.3298438179459
-19.75  ,  -5.0811678036726
-19.5   ,  -4.8323756260354
-19.25  ,  -4.5833539320567
-19     ,  -4.3322647074706
-18.75  ,  -4.079806555554
-18.5   ,  -3.8310877381804
-18.25  ,  -3.5797677379275
-18     ,  -3.3335379638301
-17.75  ,  -3.083525321326
-17.5   ,  -2.8325272163067
-17.25  ,  -2.5834728212567
-17     ,  -2.3302899313648
-16.75  ,  -2.0810714797823
-16.5   ,  -1.8347887268193
-16.25  ,  -1.5820313975658
-16     ,  -1.3345030131382
-15.75  ,  -1.0816530634597
-15.5   ,  -0.83309576065659
-15.25  ,  -0.58704975808843
-15     ,  -0.33811388242849
-14.75  ,  -0.085584650913924
-14.5   ,  0.16298982515526
-14.25  ,  0.41147136449643
-14     ,  0.66190398275439
-13.75  ,  0.91258883793812
-13.5   ,  1.1599672710794
-13.25  ,  1.4097037895658
-13     ,  1.6581620885666
-12.75  ,  1.9076621829538
-12.5   ,  2.1574595890322
-12.25  ,  2.4083315789244
-12     ,  2.6564504611854
-11.75  ,  2.9049672293422
-11.5   ,  3.1524238410529
-11.25  ,  3.4009234519207
-11     ,  3.6524380491403
-10.75  ,  3.9000880818785
-10.5   ,  4.1501316319653
-10.25  ,  4.3960763814948
-10     ,  4.6469405849495
-9.75   ,  4.8925295183933
-9.5    ,  5.1425918716208
-9.25   ,  5.3883751821176
-9      ,  5.6382479809585
-8.75   ,  5.8856625618653
-8.5    ,  6.134329543534
-8.25   ,  6.3816488844711
-8      ,  6.6291417943455
-7.75   ,  6.8774754229763
-7.5    ,  7.1246106382054
-7.25   ,  7.3714039258594
-7      ,  7.6183369719221
-6.75   ,  7.8657293119501
-6.5    ,  8.1122121195045
-6.25   ,  8.3584924905834
-6      ,  8.6055190980431
-5.75   ,  8.8524390128945
-5.5    ,  9.0954411489781
-5.25   ,  9.3428371509633
-5      ,  9.5871886012489
-4.75   ,  9.8315337311203
-4.5    ,  10.074264971156
-4.25   ,  10.318328887121
-4      ,  10.564092479182
-3.75   ,  10.808230444247
-3.5    ,  11.052681751106
-3.25   ,  11.291570312505
-3      ,  11.535116899568
-2.75   ,  11.776587198309
-2.5    ,  12.014598021374
-2.25   ,  12.254001847684
-2      ,  12.492194674394
-1.75   ,  12.729524631174
-1.5    ,  12.964941119665
-1.25   ,  13.199003520093
-1      ,  13.43132255522
-0.75   ,  13.660693128922
-0.5    ,  13.890356052314
-0.25   ,  14.115566817804
0       ,  14.33537542516
0.25    ,  14.546817509439
0.5     ,  14.757630059534
0.75    ,  14.961876969935
1       ,  15.160371375564
1.25    ,  15.35330695021
1.5     ,  15.536239542711
1.75    ,  15.708471150045
2       ,  15.875409472831
2.25    ,  16.033921481509
2.5     ,  16.179180756731
2.75    ,  16.320562185686
3       ,  16.452156103745
3.25    ,  16.5762604108
3.5     ,  16.691765251095
3.75    ,  16.806486429191
4       ,  16.908883628473
4.25    ,  17.012174463064
4.5     ,  17.102202550927
4.75    ,  17.194116318785
5       ,  17.281488932636
5.25    ,  17.413077836706
5.5     ,  17.497070666381
5.75    ,  17.58397934952
6       ,  17.674453215895
6.25    ,  17.72938364192
6.5     ,  17.778850857777
6.75    ,  17.828408301249
7       ,  17.884510219213
7.25    ,  17.925700173014
7.5     ,  17.965388075252
7.75    ,  18.002345310677
8       ,  18.046489012866
8.25    ,  18.059776478403
8.5     ,  18.081415077152
8.75    ,  18.088154184927
9       ,  18.109590773732
9.25    ,  18.149697027923
9.5     ,  18.19018525068
9.75    ,  18.231959351211
10      ,  18.281983541233
