! (Pin, Pout) in dBm
! @ 1.105 GHz
-25     ,  -9.7142474529152
-24.75  ,  -9.4562542227785
-24.5   ,  -9.2070003973449
-24.25  ,  -8.9571584459159
-24     ,  -8.7123849652009
-23.75  ,  -8.4596787921668
-23.5   ,  -8.2082873363216
-23.25  ,  -7.9550652593149
-23     ,  -7.716568214915
-22.75  ,  -7.4564466531432
-22.5   ,  -7.2059139271877
-22.25  ,  -6.9594311987963
-22     ,  -6.7089542526059
-21.75  ,  -6.4578424049921
-21.5   ,  -6.2100275063381
-21.25  ,  -5.9586290102986
-21     ,  -5.7055687645678
-20.75  ,  -5.4593342480107
-20.5   ,  -5.2104710867916
-20.25  ,  -4.9601621600554
-20     ,  -4.7055251207731
-19.75  ,  -4.4579037132639
-19.5   ,  -4.2059938746701
-19.25  ,  -3.9607559759174
-19     ,  -3.70972877569
-18.75  ,  -3.4576414831254
-18.5   ,  -3.2094947333127
-18.25  ,  -2.9560270597551
-18     ,  -2.7115385558563
-17.75  ,  -2.458388441136
-17.5   ,  -2.2070930979542
-17.25  ,  -1.9581844983746
-17     ,  -1.7112120589361
-16.75  ,  -1.456775855949
-16.5   ,  -1.2078875470732
-16.25  ,  -0.95921153948888
-16     ,  -0.71053858175477
-15.75  ,  -0.46099427458446
-15.5   ,  -0.20904137042589
-15.25  ,  0.040877420545304
-15     ,  0.28914518113787
-14.75  ,  0.54000871817298
-14.5   ,  0.79098943976509
-14.25  ,  1.0395999406742
-14     ,  1.290189741624
-13.75  ,  1.5377710597807
-13.5   ,  1.7862810112602
-13.25  ,  2.0348774420809
-13     ,  2.2857447161913
-12.75  ,  2.5355042310702
-12.5   ,  2.7870626365636
-12.25  ,  3.0377477289387
-12     ,  3.2839967314836
-11.75  ,  3.5359013033367
-11.5   ,  3.7847776226681
-11.25  ,  4.0355618554873
-11     ,  4.2869895861626
-10.75  ,  4.5359358273807
-10.5   ,  4.783792252322
-10.25  ,  5.0340916480658
-10     ,  5.2838341871449
-9.75   ,  5.5339079394893
-9.5    ,  5.7815423858229
-9.25   ,  6.0311386400707
-9      ,  6.281154742639
-8.75   ,  6.5321262044576
-8.5    ,  6.7805233090217
-8.25   ,  7.0296199472956
-8      ,  7.2792602834453
-7.75   ,  7.529837591028
-7.5    ,  7.7787214246697
-7.25   ,  8.0265807449912
-7      ,  8.2767377219739
-6.75   ,  8.5244671484496
-6.5    ,  8.7729037450221
-6.25   ,  9.0260020827542
-6      ,  9.2736810225395
-5.75   ,  9.5231342659701
-5.5    ,  9.7705469983786
-5.25   ,  10.022643099852
-5      ,  10.270391906223
-4.75   ,  10.51825403537
-4.5    ,  10.766262645085
-4.25   ,  11.016516555425
-4      ,  11.264902538717
-3.75   ,  11.512855279986
-3.5    ,  11.761739001147
-3.25   ,  12.010286501022
-3      ,  12.258940904955
-2.75   ,  12.50508822391
-2.5    ,  12.754523655802
-2.25   ,  13.00192280415
-2      ,  13.249759836239
-1.75   ,  13.496599057175
-1.5    ,  13.745013033113
-1.25   ,  13.993014586167
-1      ,  14.237453566154
-0.75   ,  14.484371803994
-0.5    ,  14.730148006737
-0.25   ,  14.975862123864
0       ,  15.220683877187
0.25    ,  15.468006680342
0.5     ,  15.711968669509
0.75    ,  15.955547021983
1       ,  16.198209255766
1.25    ,  16.438384323275
1.5     ,  16.679163586162
1.75    ,  16.918578361591
2       ,  17.156227929009
2.25    ,  17.38919327358
2.5     ,  17.617818214356
2.75    ,  17.838020254885
3       ,  18.050457097099
3.25    ,  18.246263775937
3.5     ,  18.43575035779
3.75    ,  18.608313597725
4       ,  18.769897151888
4.25    ,  18.908223706687
4.5     ,  19.032906002113
4.75    ,  19.154483034927
5       ,  19.263018258815
5.25    ,  19.398925384695
5.5     ,  19.477829713791
5.75    ,  19.573222296853
6       ,  19.659612988668
6.25    ,  19.689691921127
6.5     ,  19.708890558427
6.75    ,  19.727070795528
7       ,  19.750115030188
7.25    ,  19.794600794119
7.5     ,  19.843412548945
7.75    ,  19.881203982474
8       ,  19.928579805719
8.25    ,  19.966484403103
8.5     ,  20.018772616871
8.75    ,  20.053481272321
9       ,  20.091686902888
9.25    ,  20.124463851921
9.5     ,  20.157273515231
9.75    ,  20.188957877436
10      ,  20.225094401156
