! (Pin, Pout) in dBm
! @ 1.615 GHz
-25     ,  -9.9722231885406
-24.75  ,  -9.7218203938503
-24.5   ,  -9.4674090168842
-24.25  ,  -9.2213174353339
-24     ,  -8.9626381926163
-23.75  ,  -8.7205720652676
-23.5   ,  -8.4655695929897
-23.25  ,  -8.2130272316586
-23     ,  -7.9667333205753
-22.75  ,  -7.7140229893629
-22.5   ,  -7.4712590922002
-22.25  ,  -7.2212005619641
-22     ,  -6.9676761450751
-21.75  ,  -6.7233751087642
-21.5   ,  -6.4687784170845
-21.25  ,  -6.2202592117481
-21     ,  -5.9732363763219
-20.75  ,  -5.7220724023578
-20.5   ,  -5.4684800850895
-20.25  ,  -5.224137229847
-20     ,  -4.9673303956332
-19.75  ,  -4.7236436289163
-19.5   ,  -4.468085569307
-19.25  ,  -4.2238474700292
-19     ,  -3.9706968392057
-18.75  ,  -3.7211822362732
-18.5   ,  -3.4729208135574
-18.25  ,  -3.2219134931845
-18     ,  -2.9693449016546
-17.75  ,  -2.7196198362705
-17.5   ,  -2.4719171698879
-17.25  ,  -2.224515891901
-17     ,  -1.975684773618
-16.75  ,  -1.7184748534232
-16.5   ,  -1.4719167074796
-16.25  ,  -1.2195143554499
-16     ,  -0.97336542741284
-15.75  ,  -0.71946107434461
-15.5   ,  -0.47174021889575
-15.25  ,  -0.22021600609299
-15     ,  0.025631827418957
-14.75  ,  0.27868889535698
-14.5   ,  0.52944837849297
-14.25  ,  0.7771863968046
-14     ,  1.0301508470484
-13.75  ,  1.2777154123241
-13.5   ,  1.5268023656252
-13.25  ,  1.7769609280394
-13     ,  2.024832464037
-12.75  ,  2.2741077464828
-12.5   ,  2.5272093794804
-12.25  ,  2.7709782987647
-12     ,  3.0260275041899
-11.75  ,  3.2762224708393
-11.5   ,  3.5233155026551
-11.25  ,  3.7761205496879
-11     ,  4.0244972238697
-10.75  ,  4.2742896871848
-10.5   ,  4.5208201869764
-10.25  ,  4.7718497412198
-10     ,  5.0252722337909
-9.75   ,  5.2685306927538
-9.5    ,  5.5192075342406
-9.25   ,  5.7668995644091
-9      ,  6.0200769771194
-8.75   ,  6.2647086560816
-8.5    ,  6.5163306318154
-8.25   ,  6.7668929293369
-8      ,  7.0139054197399
-7.75   ,  7.2646916914252
-7.5    ,  7.5153582495829
-7.25   ,  7.7651046753361
-7      ,  8.0114618565269
-6.75   ,  8.2610149121131
-6.5    ,  8.510443564112
-6.25   ,  8.7597937469787
-6      ,  9.0098313734732
-5.75   ,  9.2573591120879
-5.5    ,  9.5067971475125
-5.25   ,  9.7548454280101
-5      ,  10.003056316698
-4.75   ,  10.253196007395
-4.5    ,  10.501185200097
-4.25   ,  10.749398200659
-4      ,  10.997205931826
-3.75   ,  11.244966692899
-3.5    ,  11.492063861822
-3.25   ,  11.741162259848
-3      ,  11.989453886947
-2.75   ,  12.235434912458
-2.5    ,  12.482957156977
-2.25   ,  12.729470201856
-2      ,  12.976123662228
-1.75   ,  13.222463023303
-1.5    ,  13.470022490385
-1.25   ,  13.715922771573
-1      ,  13.960299370475
-0.75   ,  14.205528934996
-0.5    ,  14.449331358319
-0.25   ,  14.693339012811
0       ,  14.937055107675
0.25    ,  15.180402031873
0.5     ,  15.422162095181
0.75    ,  15.661736792112
1       ,  15.902041129452
1.25    ,  16.140643377755
1.5     ,  16.376290815182
1.75    ,  16.610986779299
2       ,  16.842465250952
2.25    ,  17.072880702837
2.5     ,  17.297564224813
2.75    ,  17.515370575296
3       ,  17.727057049539
3.25    ,  17.928487291605
3.5     ,  18.114932563325
3.75    ,  18.287706653438
4       ,  18.449920315483
4.25    ,  18.593312683308
4.5     ,  18.716052018669
4.75    ,  18.839265956658
5       ,  18.941117842756
5.25    ,  19.092522307024
5.5     ,  19.179031954922
5.75    ,  19.278481421669
6       ,  19.375200601773
6.25    ,  19.417351924928
6.5     ,  19.452392862871
6.75    ,  19.483951519057
7       ,  19.525934651199
7.25    ,  19.587178495752
7.5     ,  19.648935961711
7.75    ,  19.703835949997
8       ,  19.76579117908
8.25    ,  19.814477055901
8.5     ,  19.878208076142
8.75    ,  19.928375443325
9       ,  19.979887637827
9.25    ,  20.022790059579
9.5     ,  20.069221964026
9.75    ,  20.11575921349
10      ,  20.160446698455
