! (Pin, Pout) in dBm
! @ 8.330 GHz
-25     ,  -18.164612419269
-24.75  ,  -17.911668981649
-24.5   ,  -17.661800600768
-24.25  ,  -17.414718250062
-24     ,  -17.160466168543
-23.75  ,  -16.92399932827
-23.5   ,  -16.675319543996
-23.25  ,  -16.421624627382
-23     ,  -16.178685249321
-22.75  ,  -15.922741478283
-22.5   ,  -15.677090285
-22.25  ,  -15.425575586275
-22     ,  -15.173465894186
-21.75  ,  -14.922156869751
-21.5   ,  -14.667681819101
-21.25  ,  -14.425786947727
-21     ,  -14.173014228785
-20.75  ,  -13.923798321293
-20.5   ,  -13.674437681046
-20.25  ,  -13.421735254897
-20     ,  -13.167378887066
-19.75  ,  -12.809870718375
-19.5   ,  -12.565734813739
-19.25  ,  -12.315341305248
-19     ,  -12.064485438748
-18.75  ,  -11.817977736606
-18.5   ,  -11.564115758633
-18.25  ,  -11.318864813594
-18     ,  -11.068224169829
-17.75  ,  -10.812971040121
-17.5   ,  -10.567865278764
-17.25  ,  -10.316396283904
-17     ,  -10.068076701813
-16.75  ,  -9.8179313921473
-16.5   ,  -9.5645640752354
-16.25  ,  -9.3142312603546
-16     ,  -9.0654292297833
-15.75  ,  -8.8158797109248
-15.5   ,  -8.565513622817
-15.25  ,  -8.3178657851088
-15     ,  -8.0680613657469
-14.75  ,  -7.8174576211352
-14.5   ,  -7.5677942334499
-14.25  ,  -7.317917516322
-14     ,  -7.0700097893835
-13.75  ,  -6.8177799708932
-13.5   ,  -6.5690593981652
-13.25  ,  -6.3190538497231
-13     ,  -6.0676389219754
-12.75  ,  -5.8176964540265
-12.5   ,  -5.5667390318208
-12.25  ,  -5.3190293933822
-12     ,  -5.0712696758643
-11.75  ,  -4.8187945349887
-11.5   ,  -4.5698986627206
-11.25  ,  -4.3210933474429
-11     ,  -4.0734363727041
-10.75  ,  -3.8218396942799
-10.5   ,  -3.5716635961783
-10.25  ,  -3.3222988222604
-10     ,  -3.0747420249176
-9.75   ,  -2.8247559700339
-9.5    ,  -2.5765582744365
-9.25   ,  -2.3276236113116
-9      ,  -2.0777904390504
-8.75   ,  -1.8299677257618
-8.5    ,  -1.5819738292682
-8.25   ,  -1.3322783021007
-8      ,  -1.0832522778767
-7.75   ,  -0.83311797192527
-7.5    ,  -0.58789361627951
-7.25   ,  -0.33873091096452
-7      ,  -0.089761281814566
-6.75   ,  0.15657561468408
-6.5    ,  0.40221401158289
-6.25   ,  0.64940948688086
-6      ,  0.89778576640336
-5.75   ,  1.1462736638611
-5.5    ,  1.3913287145017
-5.25   ,  1.6382357866071
-5      ,  1.8839807575362
-4.75   ,  2.1269936134612
-4.5    ,  2.3713038388351
-4.25   ,  2.6163807833168
-4      ,  2.85995275186
-3.75   ,  3.1037442269853
-3.5    ,  3.3468173276188
-3.25   ,  3.5902337063392
-3      ,  3.8283445378467
-2.75   ,  4.0688964679394
-2.5    ,  4.3075173396161
-2.25   ,  4.5458089228992
-2      ,  4.7836484658732
-1.75   ,  5.0186685993543
-1.5    ,  5.2547676423138
-1.25   ,  5.4858610305347
-1      ,  5.7179341596175
-0.75   ,  5.9467609793227
-0.5    ,  6.1738872387704
-0.25   ,  6.3984115296196
0       ,  6.6227852648445
0.25    ,  6.8369749699192
0.5     ,  7.0496841591513
0.75    ,  7.2623442020442
1       ,  7.4707579009529
1.25    ,  7.670654847909
1.5     ,  7.8697094848226
1.75    ,  8.063718603149
2       ,  8.2515315016425
2.25    ,  8.4341511219818
2.5     ,  8.6076950200187
2.75    ,  8.7791344803919
3       ,  8.9448745980084
3.25    ,  9.1014328495587
3.5     ,  9.2573289855683
3.75    ,  9.4081325185676
4       ,  9.5575141536413
4.25    ,  9.6965213139551
4.5     ,  9.833084862564
4.75    ,  9.9753010481992
5       ,  10.104107278204
5.25    ,  10.280984333453
5.5     ,  10.410003727199
5.75    ,  10.547999092066
6       ,  10.691074614607
6.25    ,  10.772505329864
6.5     ,  10.855871244819
6.75    ,  10.946812007292
7       ,  11.038439166896
7.25    ,  11.161128586828
7.5     ,  11.274561313071
7.75    ,  11.398822683993
8       ,  11.515840275763
8.25    ,  11.641422862822
8.5     ,  11.767105994032
8.75    ,  11.885414811245
9       ,  12.008272598721
9.25    ,  12.130753235231
9.5     ,  12.254104543216
9.75    ,  12.371999385289
10      ,  12.497352861797
