! (Pin, Pout) in dBm
! @ 2.210 GHz
-25     ,  -10.056550580039
-24.75  ,  -9.8059270349779
-24.5   ,  -9.554375431062
-24.25  ,  -9.3058012119674
-24     ,  -9.0546108936338
-23.75  ,  -8.8030000405204
-23.5   ,  -8.5574608922469
-23.25  ,  -8.3014230503842
-23     ,  -8.0524590956889
-22.75  ,  -7.8027036545413
-22.5   ,  -7.5556127461217
-22.25  ,  -7.3052522675786
-22     ,  -7.0532308622813
-21.75  ,  -6.8057297714624
-21.5   ,  -6.558180046838
-21.25  ,  -6.3070136516846
-21     ,  -6.0536056865955
-20.75  ,  -5.8007052428298
-20.5   ,  -5.5563085905308
-20.25  ,  -5.3069528795676
-20     ,  -5.0543148348158
-19.75  ,  -4.8043958648824
-19.5   ,  -4.5591480284125
-19.25  ,  -4.3066562616003
-19     ,  -4.0555533227973
-18.75  ,  -3.8051602065972
-18.5   ,  -3.5571158449797
-18.25  ,  -3.3095004126786
-18     ,  -3.0595877850807
-17.75  ,  -2.8071681035812
-17.5   ,  -2.559204010361
-17.25  ,  -2.30920904337
-17     ,  -2.057004871251
-16.75  ,  -1.8022363523156
-16.5   ,  -1.5572280129194
-16.25  ,  -1.3081113567923
-16     ,  -1.0555647925911
-15.75  ,  -0.80785482595028
-15.5   ,  -0.55810635652598
-15.25  ,  -0.31100567298023
-15     ,  -0.059038233667422
-14.75  ,  0.19037361509271
-14.5   ,  0.44070642466972
-14.25  ,  0.69090206207763
-14     ,  0.94014424036018
-13.75  ,  1.1904792486147
-13.5   ,  1.4397570508196
-13.25  ,  1.6878301897224
-13     ,  1.9378919029455
-12.75  ,  2.1893410122018
-12.5   ,  2.4372355351005
-12.25  ,  2.687976882427
-12     ,  2.9377366499357
-11.75  ,  3.1897151716771
-11.5   ,  3.4359616680342
-11.25  ,  3.6884203231708
-11     ,  3.9380314536689
-10.75  ,  4.1846039321173
-10.5   ,  4.4361117879675
-10.25  ,  4.6841211279697
-10     ,  4.9330693074544
-9.75   ,  5.1821084895111
-9.5    ,  5.4322005788987
-9.25   ,  5.6818386711609
-9      ,  5.9329608344345
-8.75   ,  6.1813507637492
-8.5    ,  6.428833155444
-8.25   ,  6.6788851502585
-8      ,  6.9267145591354
-7.75   ,  7.1753950272175
-7.5    ,  7.4270327730333
-7.25   ,  7.6738765100759
-7      ,  7.9242063358687
-6.75   ,  8.1726688181228
-6.5    ,  8.4215956299009
-6.25   ,  8.668469958205
-6      ,  8.916990063783
-5.75   ,  9.1665521398467
-5.5    ,  9.4152529317319
-5.25   ,  9.6626590704182
-5      ,  9.9113854157512
-4.75   ,  10.159258250262
-4.5    ,  10.406958664463
-4.25   ,  10.654801904947
-4      ,  10.901640393336
-3.75   ,  11.148999030769
-3.5    ,  11.3978492534
-3.25   ,  11.644385631043
-3      ,  11.890112453578
-2.75   ,  12.135376096314
-2.5    ,  12.384092205506
-2.25   ,  12.627780457349
-2      ,  12.873942937497
-1.75   ,  13.11870550096
-1.5    ,  13.364780676085
-1.25   ,  13.609790473393
-1      ,  13.851619020709
-0.75   ,  14.096688824021
-0.5    ,  14.338332706284
-0.25   ,  14.581414717951
0       ,  14.820969666843
0.25    ,  15.061058453778
0.5     ,  15.301541454531
0.75    ,  15.538671105121
1       ,  15.776055043168
1.25    ,  16.011679824543
1.5     ,  16.244138122731
1.75    ,  16.475174865792
2       ,  16.701826116745
2.25    ,  16.928321158
2.5     ,  17.147430410241
2.75    ,  17.36052907803
3       ,  17.566067558516
3.25    ,  17.762853891328
3.5     ,  17.950986998552
3.75    ,  18.124166821945
4       ,  18.285727276091
4.25    ,  18.434852027586
4.5     ,  18.56781932573
4.75    ,  18.694495324293
5       ,  18.807743568053
5.25    ,  18.948970555091
5.5     ,  19.033153311637
5.75    ,  19.130443234047
6       ,  19.217928343897
6.25    ,  19.268662901899
6.5     ,  19.301263218285
6.75    ,  19.335220480811
7       ,  19.367141762133
7.25    ,  19.408038635848
7.5     ,  19.446670112961
7.75    ,  19.482482187887
8       ,  19.519325923117
8.25    ,  19.543992758541
8.5     ,  19.572811093321
8.75    ,  19.593169612566
9       ,  19.620720410129
9.25    ,  19.631881880243
9.5     ,  19.64383507918
9.75    ,  19.65821917044
10      ,  19.676294418731
