! (Pin, Pout) in dBm
! @ 6.885 GHz
-25     ,  -13.891380701032
-24.75  ,  -13.642317834063
-24.5   ,  -13.396506653936
-24.25  ,  -13.14923830388
-24     ,  -12.901392946983
-23.75  ,  -12.654057825885
-23.5   ,  -12.397895740379
-23.25  ,  -12.152276880784
-23     ,  -11.899813609958
-22.75  ,  -11.647324502496
-22.5   ,  -11.398900209315
-22.25  ,  -11.156017339054
-22     ,  -10.897850277374
-21.75  ,  -10.650548892964
-21.5   ,  -10.399899691289
-21.25  ,  -10.151372760371
-21     ,  -9.9065666007562
-20.75  ,  -9.6521729444518
-20.5   ,  -9.4031656063824
-20.25  ,  -9.1529884313177
-20     ,  -8.9049511682981
-19.75  ,  -8.6100366256783
-19.5   ,  -8.3620516545574
-19.25  ,  -8.1114227042157
-19     ,  -7.8604551994784
-18.75  ,  -7.6125863452415
-18.5   ,  -7.3625863967514
-18.25  ,  -7.1128568940134
-18     ,  -6.8639448377957
-17.75  ,  -6.612695518966
-17.5   ,  -6.3661952865434
-17.25  ,  -6.1134079673292
-17     ,  -5.8646646507441
-16.75  ,  -5.6120790563578
-16.5   ,  -5.3665429406825
-16.25  ,  -5.1158569892802
-16     ,  -4.8627148398441
-15.75  ,  -4.6152871372112
-15.5   ,  -4.365399649627
-15.25  ,  -4.1160097248611
-15     ,  -3.8668671229861
-14.75  ,  -3.6187164619631
-14.5   ,  -3.3681970614755
-14.25  ,  -3.1199535312923
-14     ,  -2.8705338487113
-13.75  ,  -2.6224614814254
-13.5   ,  -2.373882829133
-13.25  ,  -2.1240031300218
-13     ,  -1.8752617958875
-12.75  ,  -1.6261957620102
-12.5   ,  -1.3773690432939
-12.25  ,  -1.1290253280243
-12     ,  -0.87792367660823
-11.75  ,  -0.63188242945479
-11.5   ,  -0.3836658575136
-11.25  ,  -0.1345406979088
-11     ,  0.11289161696074
-10.75  ,  0.36022771659751
-10.5   ,  0.60882926368371
-10.25  ,  0.85480069951085
-10     ,  1.1035979237258
-9.75   ,  1.3486074923497
-9.5    ,  1.5961752223626
-9.25   ,  1.8419641677624
-9      ,  2.0883673043829
-8.75   ,  2.334872209527
-8.5    ,  2.5783935260934
-8.25   ,  2.8242935815469
-8      ,  3.0696432350342
-7.75   ,  3.3140072622572
-7.5    ,  3.5577365246927
-7.25   ,  3.802304974598
-7      ,  4.0443807556738
-6.75   ,  4.28599331442
-6.5    ,  4.526533909601
-6.25   ,  4.7676550795973
-6      ,  5.0073287084446
-5.75   ,  5.2459261203302
-5.5    ,  5.484659217848
-5.25   ,  5.7206452085934
-5      ,  5.9563259028468
-4.75   ,  6.1894938884818
-4.5    ,  6.4226869395328
-4.25   ,  6.6522557808611
-4      ,  6.8821505662567
-3.75   ,  7.1084815714301
-3.5    ,  7.3360862785383
-3.25   ,  7.5577348882639
-3      ,  7.7775456403894
-2.75   ,  7.9921814515674
-2.5    ,  8.2042331482235
-2.25   ,  8.4129323983292
-2      ,  8.6163088962466
-1.75   ,  8.8169201063573
-1.5    ,  9.0126134203997
-1.25   ,  9.1986595379556
-1      ,  9.3770151870886
-0.75   ,  9.5531516937002
-0.5    ,  9.7276160403577
-0.25   ,  9.889627780292
0       ,  10.045386635719
0.25    ,  10.193509645129
0.5     ,  10.329158753815
0.75    ,  10.465547921819
1       ,  10.599450071707
1.25    ,  10.726238829418
1.5     ,  10.851675846233
1.75    ,  10.971745094388
2       ,  11.090711045751
2.25    ,  11.203809316689
2.5     ,  11.323279963272
2.75    ,  11.432215272988
3       ,  11.546090124229
3.25    ,  11.645702546728
3.5     ,  11.752058364591
3.75    ,  11.859486174785
4       ,  11.965044874381
4.25    ,  12.069172573813
4.5     ,  12.166029566289
4.75    ,  12.26797719284
5       ,  12.373410181957
5.25    ,  12.532010335516
5.5     ,  12.628714109944
5.75    ,  12.738508286881
6       ,  12.857208477709
6.25    ,  12.94388342478
6.5     ,  13.026299704372
6.75    ,  13.115975877895
7       ,  13.218021889186
7.25    ,  13.282339383508
7.5     ,  13.351231157934
7.75    ,  13.419901827199
8       ,  13.495757098291
8.25    ,  13.596818822271
8.5     ,  13.701937873281
8.75    ,  13.807887288716
9       ,  13.919079456547
9.25    ,  14.024425533037
9.5     ,  14.135090464952
9.75    ,  14.242674226014
10      ,  14.351810749489
