! (Pin, Pout) in dBm
! @ 8.245 GHz
-25     ,  -18.490095607072
-24.75  ,  -18.241270252955
-24.5   ,  -17.985566459148
-24.25  ,  -17.741445523791
-24     ,  -17.488216187317
-23.75  ,  -17.250008705167
-23.5   ,  -16.996775491361
-23.25  ,  -16.747855621297
-23     ,  -16.492766908726
-22.75  ,  -16.244930755659
-22.5   ,  -15.995397493958
-22.25  ,  -15.747654104945
-22     ,  -15.491620593704
-21.75  ,  -15.247712465346
-21.5   ,  -14.994659663225
-21.25  ,  -14.749415673874
-21     ,  -14.499624102605
-20.75  ,  -14.244837011407
-20.5   ,  -13.995214197751
-20.25  ,  -13.752101122064
-20     ,  -13.496456805833
-19.75  ,  -13.175706414409
-19.5   ,  -12.926340273252
-19.25  ,  -12.678721646986
-19     ,  -12.427310475616
-18.75  ,  -12.179156474137
-18.5   ,  -11.92520384043
-18.25  ,  -11.675150557456
-18     ,  -11.427411909293
-17.75  ,  -11.169699635956
-17.5   ,  -10.926176686808
-17.25  ,  -10.675481576758
-17     ,  -10.429725136755
-16.75  ,  -10.174898835922
-16.5   ,  -9.925616625641
-16.25  ,  -9.6731924088627
-16     ,  -9.4260424803989
-15.75  ,  -9.1784024863616
-15.5   ,  -8.9252060307977
-15.25  ,  -8.6755963077531
-15     ,  -8.4250070368705
-14.75  ,  -8.1770773323591
-14.5   ,  -7.9281711660234
-14.25  ,  -7.6766921825154
-14     ,  -7.4291980712094
-13.75  ,  -7.1758840050783
-13.5   ,  -6.9278220341217
-13.25  ,  -6.6774150251107
-13     ,  -6.4280447472753
-12.75  ,  -6.1774084328737
-12.5   ,  -5.92708524153
-12.25  ,  -5.6763049314178
-12     ,  -5.4286453897183
-11.75  ,  -5.1788760918788
-11.5   ,  -4.9332987481303
-11.25  ,  -4.6801222396692
-11     ,  -4.4293279718134
-10.75  ,  -4.1799073806786
-10.5   ,  -3.9321498582467
-10.25  ,  -3.6840744919144
-10     ,  -3.4309215088032
-9.75   ,  -3.1831789556259
-9.5    ,  -2.9344861814507
-9.25   ,  -2.6830317910899
-9      ,  -2.4365519219778
-8.75   ,  -2.1866627314694
-8.5    ,  -1.9395419830616
-8.25   ,  -1.6907019453768
-8      ,  -1.4420928977246
-7.75   ,  -1.192995346293
-7.5    ,  -0.9445683382624
-7.25   ,  -0.69689347337705
-7      ,  -0.44865563646076
-6.75   ,  -0.20037708949302
-6.5    ,  0.047212262815611
-6.25   ,  0.29536480778417
-6      ,  0.54227390482328
-5.75   ,  0.78933408810479
-5.5    ,  1.0343389401138
-5.25   ,  1.2820773776647
-5      ,  1.5270444928808
-4.75   ,  1.7728716425399
-4.5    ,  2.0178866591895
-4.25   ,  2.2618913265673
-4      ,  2.5045634638992
-3.75   ,  2.7474668438183
-3.5    ,  2.991836550596
-3.25   ,  3.233508031604
-3      ,  3.4764487471132
-2.75   ,  3.7162406952677
-2.5    ,  3.9557339067191
-2.25   ,  4.1937279591553
-2      ,  4.431991211
-1.75   ,  4.668757186061
-1.5    ,  4.9048976906105
-1.25   ,  5.1376071425903
-1      ,  5.3696520321413
-0.75   ,  5.5993449553309
-0.5    ,  5.8281242358363
-0.25   ,  6.0533610962809
0       ,  6.2770037042987
0.25    ,  6.492165959659
0.5     ,  6.7091659524889
0.75    ,  6.9220166031731
1       ,  7.1318729846941
1.25    ,  7.3375797402906
1.5     ,  7.5372992663221
1.75    ,  7.731241451268
2       ,  7.9214409295339
2.25    ,  8.1075255187856
2.5     ,  8.2874363613916
2.75    ,  8.4593824035438
3       ,  8.6327544907695
3.25    ,  8.791459897693
3.5     ,  8.947464323899
3.75    ,  9.1001383647972
4       ,  9.2486565492604
4.25    ,  9.3919701790508
4.5     ,  9.5355349772445
4.75    ,  9.670175107781
5       ,  9.8011238019689
5.25    ,  9.9783109236714
5.5     ,  10.108574554343
5.75    ,  10.237835491528
6       ,  10.377298884373
6.25    ,  10.491808984581
6.5     ,  10.594495830135
6.75    ,  10.711160058101
7       ,  10.832187827953
7.25    ,  10.919351952079
7.5     ,  11.008820727996
7.75    ,  11.102701268506
8       ,  11.196134931173
8.25    ,  11.317675723282
8.5     ,  11.443927304356
8.75    ,  11.561635054004
9       ,  11.687350007949
9.25    ,  11.823104051982
9.5     ,  11.949572419447
9.75    ,  12.086465735331
10      ,  12.225427035076
