! (Pin, Pout) in dBm
! @ 2.295 GHz
-25     ,  -10.075797845406
-24.75  ,  -9.8231041059321
-24.5   ,  -9.5827328121445
-24.25  ,  -9.3248033268694
-24     ,  -9.0678420425646
-23.75  ,  -8.827625393382
-23.5   ,  -8.5716553359854
-23.25  ,  -8.3249097006971
-23     ,  -8.0706447711418
-22.75  ,  -7.8274300648639
-22.5   ,  -7.5753627600318
-22.25  ,  -7.3234643428332
-22     ,  -7.0733131116326
-21.75  ,  -6.826903767271
-21.5   ,  -6.5771969978357
-21.25  ,  -6.3234849155069
-21     ,  -6.0746451679349
-20.75  ,  -5.8246730757543
-20.5   ,  -5.5753616993122
-20.25  ,  -5.3233546760251
-20     ,  -5.0746096908329
-19.75  ,  -4.8241115536023
-19.5   ,  -4.5744298491106
-19.25  ,  -4.3266344124995
-19     ,  -4.0749052488367
-18.75  ,  -3.8315626089748
-18.5   ,  -3.5758130334553
-18.25  ,  -3.3267541873106
-18     ,  -3.0779070402594
-17.75  ,  -2.8254831726648
-17.5   ,  -2.5764221342459
-17.25  ,  -2.3253385458119
-17     ,  -2.076692707734
-16.75  ,  -1.8265748468242
-16.5   ,  -1.5767631727034
-16.25  ,  -1.3273153315857
-16     ,  -1.0755913127207
-15.75  ,  -0.83003803126618
-15.5   ,  -0.57594576128281
-15.25  ,  -0.32932560162294
-15     ,  -0.081363668078367
-14.75  ,  0.16992317885998
-14.5   ,  0.41962498756579
-14.25  ,  0.67247387592084
-14     ,  0.92206952088351
-13.75  ,  1.1721693368347
-13.5   ,  1.4199280164844
-13.25  ,  1.6689913739509
-13     ,  1.9179480113145
-12.75  ,  2.1689711461363
-12.5   ,  2.4180354075878
-12.25  ,  2.6673279958694
-12     ,  2.9177444069398
-11.75  ,  3.1702986704009
-11.5   ,  3.4149065562748
-11.25  ,  3.6686727333635
-11     ,  3.9171878222223
-10.75  ,  4.1632579240857
-10.5   ,  4.4164769899523
-10.25  ,  4.6632690295141
-10     ,  4.9135134471612
-9.75   ,  5.1638430869618
-9.5    ,  5.412087807834
-9.25   ,  5.6625421377171
-9      ,  5.9112604170207
-8.75   ,  6.1595500683823
-8.5    ,  6.4092742960495
-8.25   ,  6.658114490848
-8      ,  6.9052043237909
-7.75   ,  7.1554974148586
-7.5    ,  7.4066957827076
-7.25   ,  7.6531416389567
-7      ,  7.9038366308059
-6.75   ,  8.1506472291817
-6.5    ,  8.4018016863712
-6.25   ,  8.6467346722795
-6      ,  8.896600344471
-5.75   ,  9.1448214833973
-5.5    ,  9.3928544211581
-5.25   ,  9.6409627680832
-5      ,  9.888086995171
-4.75   ,  10.136347030172
-4.5    ,  10.384144597445
-4.25   ,  10.632268918841
-4      ,  10.878087163669
-3.75   ,  11.125572801267
-3.5    ,  11.373419323504
-3.25   ,  11.619428771263
-3      ,  11.864705021047
-2.75   ,  12.111540474771
-2.5    ,  12.357750742211
-2.25   ,  12.602544226988
-2      ,  12.848354994258
-1.75   ,  13.092392845701
-1.5    ,  13.337915747916
-1.25   ,  13.581982779868
-1      ,  13.823629882732
-0.75   ,  14.067544027146
-0.5    ,  14.308995723979
-0.25   ,  14.55083886761
0       ,  14.789348466182
0.25    ,  15.02836555524
0.5     ,  15.266726467703
0.75    ,  15.502440452519
1       ,  15.738610974184
1.25    ,  15.971860126122
1.5     ,  16.2038118507
1.75    ,  16.432143217139
2       ,  16.656580453989
2.25    ,  16.879062130259
2.5     ,  17.093548996436
2.75    ,  17.302862261313
3       ,  17.503847484852
3.25    ,  17.697319042254
3.5     ,  17.876619011428
3.75    ,  18.048900265957
4       ,  18.212385319024
4.25    ,  18.363295509728
4.5     ,  18.497495496062
4.75    ,  18.627593155451
5       ,  18.749405293425
5.25    ,  18.886171459471
5.5     ,  18.967653080995
5.75    ,  19.057271826409
6       ,  19.135951031859
6.25    ,  19.195224504038
6.5     ,  19.242992140045
6.75    ,  19.287207984623
7       ,  19.327378794532
7.25    ,  19.373911836125
7.5     ,  19.414642059684
7.75    ,  19.443825565735
8       ,  19.483976730145
8.25    ,  19.514068920849
8.5     ,  19.545897340073
8.75    ,  19.569096990233
9       ,  19.594843686207
9.25    ,  19.611956961644
9.5     ,  19.633245870255
9.75    ,  19.649589807672
10      ,  19.670689655337
