! (Pin, Pout) in dBm
! @ 2.550 GHz
-25     ,  -10.138421904454
-24.75  ,  -9.8912378047565
-24.5   ,  -9.6384840774663
-24.25  ,  -9.3921547558584
-24     ,  -9.1408598906747
-23.75  ,  -8.8903071094067
-23.5   ,  -8.6427043727447
-23.25  ,  -8.393534625184
-23     ,  -8.1402430285911
-22.75  ,  -7.8923953745602
-22.5   ,  -7.6436072949215
-22.25  ,  -7.3834052465582
-22     ,  -7.143663108279
-21.75  ,  -6.8933676613313
-21.5   ,  -6.6423560782978
-21.25  ,  -6.3914722682792
-21     ,  -6.1426328762966
-20.75  ,  -5.8897308482371
-20.5   ,  -5.6425742081359
-20.25  ,  -5.3936475646452
-20     ,  -5.1444636309927
-19.75  ,  -4.8867876569446
-19.5   ,  -4.6444400106353
-19.25  ,  -4.3932574356586
-19     ,  -4.1425961046556
-18.75  ,  -3.8941815640563
-18.5   ,  -3.6440624626667
-18.25  ,  -3.3921299380267
-18     ,  -3.1428391232315
-17.75  ,  -2.8946170930952
-17.5   ,  -2.6468966874643
-17.25  ,  -2.3935574572476
-17     ,  -2.1426127673521
-16.75  ,  -1.8965827118649
-16.5   ,  -1.6502647406495
-16.25  ,  -1.3922000984983
-16     ,  -1.1456918319684
-15.75  ,  -0.8985005789079
-15.5   ,  -0.64727651606928
-15.25  ,  -0.39708500837533
-15     ,  -0.14539459985635
-14.75  ,  0.10389850707857
-14.5   ,  0.35414119593911
-14.25  ,  0.59870316951112
-14     ,  0.85098074743689
-13.75  ,  1.1006879853419
-13.5   ,  1.351554821085
-13.25  ,  1.6019819320884
-13     ,  1.8475584678857
-12.75  ,  2.0998038905612
-12.5   ,  2.3488367070776
-12.25  ,  2.6003873054382
-12     ,  2.8494154119646
-11.75  ,  3.1003438517555
-11.5   ,  3.3476222085346
-11.25  ,  3.5978231034925
-11     ,  3.8471023630753
-10.75  ,  4.0966129948907
-10.5   ,  4.3450862230525
-10.25  ,  4.5940178323897
-10     ,  4.842573576555
-9.75   ,  5.0930619785606
-9.5    ,  5.3439167938312
-9.25   ,  5.590112215301
-9      ,  5.8407293426259
-8.75   ,  6.0901666602893
-8.5    ,  6.3374675121586
-8.25   ,  6.5863815652925
-8      ,  6.834224548869
-7.75   ,  7.0825725036196
-7.5    ,  7.3333699439609
-7.25   ,  7.5815841168206
-7      ,  7.8313509185367
-6.75   ,  8.0785728573296
-6.5    ,  8.3280176124138
-6.25   ,  8.575770536885
-6      ,  8.8216490805636
-5.75   ,  9.0701622181463
-5.5    ,  9.319630313899
-5.25   ,  9.5657121180811
-5      ,  9.8108018612157
-4.75   ,  10.061169483839
-4.5    ,  10.306907572206
-4.25   ,  10.5550322426
-4      ,  10.801185555484
-3.75   ,  11.049318496183
-3.5    ,  11.296615810107
-3.25   ,  11.539342989719
-3      ,  11.785757281896
-2.75   ,  12.032556841616
-2.5    ,  12.278061292094
-2.25   ,  12.520683762966
-2      ,  12.763380793778
-1.75   ,  13.00988210336
-1.5    ,  13.253636600228
-1.25   ,  13.496270037255
-1      ,  13.737078945963
-0.75   ,  13.97851556906
-0.5    ,  14.220657064135
-0.25   ,  14.460806602333
0       ,  14.698400992574
0.25    ,  14.934959921199
0.5     ,  15.171499272353
0.75    ,  15.403422183381
1       ,  15.637166295193
1.25    ,  15.866434653307
1.5     ,  16.093736157652
1.75    ,  16.317553520693
2       ,  16.537444025713
2.25    ,  16.750784674578
2.5     ,  16.95803952364
2.75    ,  17.162150646739
3       ,  17.352679660135
3.25    ,  17.537959143137
3.5     ,  17.713110934987
3.75    ,  17.881394987157
4       ,  18.040216791941
4.25    ,  18.191222250784
4.5     ,  18.328376870602
4.75    ,  18.467049856265
5       ,  18.591209031083
5.25    ,  18.75846695827
5.5     ,  18.864081803232
5.75    ,  18.979633939946
6       ,  19.092736246388
6.25    ,  19.162703504104
6.5     ,  19.219920338615
6.75    ,  19.268671916715
7       ,  19.328583922577
7.25    ,  19.335397784437
7.5     ,  19.336138436579
7.75    ,  19.326727462151
8       ,  19.32768548192
8.25    ,  19.354990459589
8.5     ,  19.389364539319
8.75    ,  19.425298371731
9       ,  19.459890773224
9.25    ,  19.489424458554
9.5     ,  19.509651685013
9.75    ,  19.536920695795
10      ,  19.570132843606
