! (Pin, Pout) in dBm
! @ 2.635 GHz
-25     ,  -10.043759026979
-24.75  ,  -9.7872882601867
-24.5   ,  -9.5394060891983
-24.25  ,  -9.2933314959957
-24     ,  -9.038273258242
-23.75  ,  -8.7880419452312
-23.5   ,  -8.541039042174
-23.25  ,  -8.2957808524154
-23     ,  -8.0392718364802
-22.75  ,  -7.7906880146763
-22.5   ,  -7.5444833612151
-22.25  ,  -7.2899340960046
-22     ,  -7.0376111459772
-21.75  ,  -6.7888296873705
-21.5   ,  -6.5427171970778
-21.25  ,  -6.2898731101816
-21     ,  -6.0367270890177
-20.75  ,  -5.7868439999924
-20.5   ,  -5.5409318711829
-20.25  ,  -5.2886229418131
-20     ,  -5.0409743201614
-19.75  ,  -4.7927118712867
-19.5   ,  -4.5389729806377
-19.25  ,  -4.2937913311497
-19     ,  -4.0430195079852
-18.75  ,  -3.7952185344321
-18.5   ,  -3.5455876429262
-18.25  ,  -3.2915960990625
-18     ,  -3.042133477367
-17.75  ,  -2.7923174798802
-17.5   ,  -2.5399944891171
-17.25  ,  -2.2960100168939
-17     ,  -2.042221009053
-16.75  ,  -1.7944287706035
-16.5   ,  -1.5430711760659
-16.25  ,  -1.2904299365254
-16     ,  -1.0440144986353
-15.75  ,  -0.79544634875979
-15.5   ,  -0.54555595097589
-15.25  ,  -0.29382371471181
-15     ,  -0.044931942375788
-14.75  ,  0.20583386897681
-14.5   ,  0.45575674131751
-14.25  ,  0.70198537188339
-14     ,  0.95363072911149
-13.75  ,  1.2054506614
-13.5   ,  1.4521875207758
-13.25  ,  1.7020711207088
-13     ,  1.9535624984272
-12.75  ,  2.2033886599778
-12.5   ,  2.451165000285
-12.25  ,  2.7007552654626
-12     ,  2.9477755586696
-11.75  ,  3.2008064432674
-11.5   ,  3.4482657592498
-11.25  ,  3.6981810303541
-11     ,  3.9455173852046
-10.75  ,  4.1960689104225
-10.5   ,  4.4462371912249
-10.25  ,  4.6975551653212
-10     ,  4.945204434505
-9.75   ,  5.1946566314833
-9.5    ,  5.4436634964655
-9.25   ,  5.6923924192307
-9      ,  5.9420306069189
-8.75   ,  6.1911306698739
-8.5    ,  6.43862602099
-8.25   ,  6.688259324213
-8      ,  6.935958304385
-7.75   ,  7.1826928247516
-7.5    ,  7.4330495082996
-7.25   ,  7.6821560746529
-7      ,  7.9325975514816
-6.75   ,  8.1789807406726
-6.5    ,  8.428421273314
-6.25   ,  8.6756921304945
-6      ,  8.922526264672
-5.75   ,  9.1709421829039
-5.5    ,  9.4193020660209
-5.25   ,  9.6647820138979
-5      ,  9.9112560304458
-4.75   ,  10.161457522876
-4.5    ,  10.407739110315
-4.25   ,  10.655010068231
-4      ,  10.900473972547
-3.75   ,  11.148231594923
-3.5    ,  11.395239757889
-3.25   ,  11.639935523703
-3      ,  11.883977553017
-2.75   ,  12.130569692316
-2.5    ,  12.376944878214
-2.25   ,  12.619264544072
-2      ,  12.861482117404
-1.75   ,  13.107124181337
-1.5    ,  13.351220048389
-1.25   ,  13.592103831319
-1      ,  13.832954473762
-0.75   ,  14.073832728131
-0.5    ,  14.314017027727
-0.25   ,  14.553777420064
0       ,  14.790191259576
0.25    ,  15.025924942221
0.5     ,  15.262317486335
0.75    ,  15.493078783644
1       ,  15.724056381999
1.25    ,  15.950740644563
1.5     ,  16.175198087876
1.75    ,  16.392655421534
2       ,  16.607577101744
2.25    ,  16.816514596687
2.5     ,  17.016270556512
2.75    ,  17.210741361747
3       ,  17.390473451138
3.25    ,  17.564836835736
3.5     ,  17.72758886878
3.75    ,  17.883855328791
4       ,  18.026439671158
4.25    ,  18.161955732201
4.5     ,  18.281268597489
4.75    ,  18.400054798666
5       ,  18.507646884974
5.25    ,  18.663628097869
5.5     ,  18.750310177206
5.75    ,  18.850447994544
6       ,  18.951249498449
6.25    ,  19.00685377531
6.5     ,  19.053906645296
6.75    ,  19.09434533279
7       ,  19.143158849691
7.25    ,  19.184032052138
7.5     ,  19.221740708837
7.75    ,  19.248134170265
8       ,  19.294460735592
8.25    ,  19.325541649324
8.5     ,  19.355226277203
8.75    ,  19.3816754262
9       ,  19.409889906813
9.25    ,  19.435251043261
9.5     ,  19.451729966892
9.75    ,  19.471699854843
10      ,  19.502819907885
