! (Pin, Pout) in dBm
! @ 5.440 GHz
-25     ,  -10.895317725589
-24.75  ,  -10.638979758677
-24.5   ,  -10.393574074635
-24.25  ,  -10.146113866831
-24     ,  -9.894029375238
-23.75  ,  -9.6451052235217
-23.5   ,  -9.3946910208119
-23.25  ,  -9.1467225858725
-23     ,  -8.8942967242886
-22.75  ,  -8.6436608282451
-22.5   ,  -8.3951110349028
-22.25  ,  -8.1442322985066
-22     ,  -7.8966770163643
-21.75  ,  -7.6441681681081
-21.5   ,  -7.3985570396442
-21.25  ,  -7.1457885619479
-21     ,  -6.8972012326577
-20.75  ,  -6.6489492346204
-20.5   ,  -6.39717304301
-20.25  ,  -6.1502200722998
-20     ,  -5.9005127471781
-19.75  ,  -5.6484250849684
-19.5   ,  -5.4002036382328
-19.25  ,  -5.1493193286829
-19     ,  -4.9029704907003
-18.75  ,  -4.6521520317707
-18.5   ,  -4.4017044440949
-18.25  ,  -4.1532395078777
-18     ,  -3.9006651449225
-17.75  ,  -3.6555593707049
-17.5   ,  -3.4037082373517
-17.25  ,  -3.1578363746507
-17     ,  -2.9054051809648
-16.75  ,  -2.657212900996
-16.5   ,  -2.4061421210495
-16.25  ,  -2.1567898046733
-16     ,  -1.9085542659687
-15.75  ,  -1.659088179402
-15.5   ,  -1.4099627267007
-15.25  ,  -1.1611926828685
-15     ,  -0.91122728595307
-14.75  ,  -0.6623816304191
-14.5   ,  -0.41220436159852
-14.25  ,  -0.16532690216612
-14     ,  0.084654573689932
-13.75  ,  0.33233582364118
-13.5   ,  0.57997660567902
-13.25  ,  0.83060291493785
-13     ,  1.0774257482038
-12.75  ,  1.3267589573925
-12.5   ,  1.5751686520406
-12.25  ,  1.823982974238
-12     ,  2.0729358953169
-11.75  ,  2.318739947375
-11.5   ,  2.5674821134332
-11.25  ,  2.8156685201406
-11     ,  3.0627020919367
-10.75  ,  3.3099280697248
-10.5   ,  3.5569283761196
-10.25  ,  3.8041260079676
-10     ,  4.0497430247011
-9.75   ,  4.2954381374238
-9.5    ,  4.5417780077474
-9.25   ,  4.7883014877969
-9      ,  5.033442713158
-8.75   ,  5.2780954870395
-8.5    ,  5.52293589822
-8.25   ,  5.7687582484577
-8      ,  6.013026767136
-7.75   ,  6.2576441762788
-7.5    ,  6.499670496504
-7.25   ,  6.7420957433962
-7      ,  6.9840297465411
-6.75   ,  7.2265250728401
-6.5    ,  7.4685348569494
-6.25   ,  7.7080247584139
-6      ,  7.9476726990065
-5.75   ,  8.1864196631969
-5.5    ,  8.4249411015834
-5.25   ,  8.6609457285989
-5      ,  8.8967190779736
-4.75   ,  9.1303036401471
-4.5    ,  9.362411064424
-4.25   ,  9.5923152265793
-4      ,  9.8207765189057
-3.75   ,  10.047398649887
-3.5    ,  10.273213788483
-3.25   ,  10.495436317015
-3      ,  10.712643166669
-2.75   ,  10.92796032735
-2.5    ,  11.137952702675
-2.25   ,  11.344048055184
-2      ,  11.544289506832
-1.75   ,  11.740029611063
-1.5    ,  11.929749608121
-1.25   ,  12.106544876545
-1      ,  12.283087101522
-0.75   ,  12.452315405967
-0.5    ,  12.614288466873
-0.25   ,  12.768892770415
0       ,  12.911349495137
0.25    ,  13.050682909725
0.5     ,  13.183042095465
0.75    ,  13.310165606994
1       ,  13.434764943233
1.25    ,  13.551609895657
1.5     ,  13.670318015906
1.75    ,  13.778373104259
2       ,  13.887852865159
2.25    ,  13.994508970328
2.5     ,  14.098312249272
2.75    ,  14.199928856227
3       ,  14.294358772543
3.25    ,  14.389468990933
3.5     ,  14.483593291969
3.75    ,  14.579704086792
4       ,  14.671319470417
4.25    ,  14.764037050289
4.5     ,  14.849940868991
4.75    ,  14.934761744161
5       ,  15.026457500913
5.25    ,  15.161782097311
5.5     ,  15.247415573284
5.75    ,  15.348236879798
6       ,  15.44795074352
6.25    ,  15.521841622659
6.5     ,  15.58728568764
6.75    ,  15.658969590664
7       ,  15.734534686072
7.25    ,  15.811186438074
7.5     ,  15.893517444605
7.75    ,  15.967992319609
8       ,  16.046026349072
8.25    ,  16.125045880234
8.5     ,  16.209927585274
8.75    ,  16.285967513783
9       ,  16.371917348921
9.25    ,  16.448999172237
9.5     ,  16.529105897505
9.75    ,  16.601038749574
10      ,  16.6811539554
