! (Pin, Pout) in dBm
! @ 5.865 GHz
-25     ,  -11.09017837874
-24.75  ,  -10.841300726171
-24.5   ,  -10.588832405563
-24.25  ,  -10.346325366079
-24     ,  -10.094987532715
-23.75  ,  -9.8469544704331
-23.5   ,  -9.5939224354106
-23.25  ,  -9.3413131422951
-23     ,  -9.0933574774173
-22.75  ,  -8.8428346848062
-22.5   ,  -8.5967845564106
-22.25  ,  -8.3474851939356
-22     ,  -8.0956065631599
-21.75  ,  -7.847032351069
-21.5   ,  -7.5974019638736
-21.25  ,  -7.3467019474874
-21     ,  -7.0962824222895
-20.75  ,  -6.8458659949425
-20.5   ,  -6.5972028489113
-20.25  ,  -6.3479812749776
-20     ,  -6.0983263831748
-19.75  ,  -5.8464148544522
-19.5   ,  -5.5995812036151
-19.25  ,  -5.3491273680954
-19     ,  -5.0979907231293
-18.75  ,  -4.8499258852823
-18.5   ,  -4.601689480393
-18.25  ,  -4.3511163687459
-18     ,  -4.1010021142669
-17.75  ,  -3.8496284988565
-17.5   ,  -3.6030817835589
-17.25  ,  -3.3526339642043
-17     ,  -3.1031091956544
-16.75  ,  -2.8553096684029
-16.5   ,  -2.6049169583116
-16.25  ,  -2.3552592052275
-16     ,  -2.1047788168154
-15.75  ,  -1.8562930955451
-15.5   ,  -1.6081767798941
-15.25  ,  -1.3579567405259
-15     ,  -1.1097284848265
-14.75  ,  -0.85991176012996
-14.5   ,  -0.61194161951946
-14.25  ,  -0.3634769688158
-14     ,  -0.11419645425782
-13.75  ,  0.13530985741976
-13.5   ,  0.38239221273162
-13.25  ,  0.63303617531605
-13     ,  0.87981285802658
-12.75  ,  1.1270670439418
-12.5   ,  1.3774286655789
-12.25  ,  1.6232105243107
-12     ,  1.8718542365802
-11.75  ,  2.1197128251148
-11.5   ,  2.3667051909315
-11.25  ,  2.6142357343372
-11     ,  2.8615438247806
-10.75  ,  3.108850262059
-10.5   ,  3.3540086549788
-10.25  ,  3.5999147184374
-10     ,  3.8473369963308
-9.75   ,  4.0912972581626
-9.5    ,  4.3374080026604
-9.25   ,  4.5828776823691
-9      ,  4.8266421310042
-8.75   ,  5.0707863821494
-8.5    ,  5.3167462422936
-8.25   ,  5.5594694933532
-8      ,  5.8028319077422
-7.75   ,  6.0445501587598
-7.5    ,  6.2869272508977
-7.25   ,  6.5295972615663
-7      ,  6.7697549867342
-6.75   ,  7.0092593772819
-6.5    ,  7.2488234139937
-6.25   ,  7.486772403283
-6      ,  7.7245865223596
-5.75   ,  7.9605304544229
-5.5    ,  8.195078253518
-5.25   ,  8.4282192276865
-5      ,  8.6598762721277
-4.75   ,  8.8894865965742
-4.5    ,  9.115999899676
-4.25   ,  9.3409818236685
-4      ,  9.5642432061548
-3.75   ,  9.7853437997216
-3.5    ,  10.003553793529
-3.25   ,  10.216045501731
-3      ,  10.427600066573
-2.75   ,  10.631606673555
-2.5    ,  10.831414026746
-2.25   ,  11.026090775021
-2      ,  11.212855077168
-1.75   ,  11.394335307587
-1.5    ,  11.569914080424
-1.25   ,  11.738860900859
-1      ,  11.89678103729
-0.75   ,  12.050382725057
-0.5    ,  12.20091033641
-0.25   ,  12.340834688107
0       ,  12.471207535336
0.25    ,  12.600377683561
0.5     ,  12.713850593737
0.75    ,  12.831950829968
1       ,  12.947051166474
1.25    ,  13.054418843649
1.5     ,  13.162201539728
1.75    ,  13.261757380137
2       ,  13.36946385583
2.25    ,  13.465555575328
2.5     ,  13.562859471521
2.75    ,  13.654129591624
3       ,  13.74906553075
3.25    ,  13.83887595973
3.5     ,  13.934041904614
3.75    ,  14.024460764755
4       ,  14.114382862144
4.25    ,  14.202696842752
4.5     ,  14.288471282625
4.75    ,  14.377579078213
5       ,  14.461853533319
5.25    ,  14.58758257703
5.5     ,  14.678438205143
5.75    ,  14.776231917481
6       ,  14.886906258703
6.25    ,  14.958654087509
6.5     ,  15.024604680747
6.75    ,  15.102699949071
7       ,  15.182675157972
7.25    ,  15.236104176234
7.5     ,  15.289919035428
7.75    ,  15.344175468162
8       ,  15.40225684843
8.25    ,  15.473853380598
8.5     ,  15.554638938062
8.75    ,  15.631111320754
9       ,  15.700438648669
9.25    ,  15.788233026548
9.5     ,  15.870253187332
9.75    ,  15.949531727443
10      ,  16.029401525417
