! (Pin, Pout) in dBm
! @ 8.500 GHz
-25     ,  -19.517635521663
-24.75  ,  -19.272733828005
-24.5   ,  -19.026061430356
-24.25  ,  -18.770067853573
-24     ,  -18.517330144818
-23.75  ,  -18.278265785785
-23.5   ,  -18.01888250497
-23.25  ,  -17.770323462913
-23     ,  -17.517115995913
-22.75  ,  -17.269671805666
-22.5   ,  -17.023647360232
-22.25  ,  -16.773539603127
-22     ,  -16.525773637443
-21.75  ,  -16.267507492595
-21.5   ,  -16.022846820441
-21.25  ,  -15.771870157542
-21     ,  -15.527024472535
-20.75  ,  -15.271433902141
-20.5   ,  -15.025312188521
-20.25  ,  -14.773388783536
-20     ,  -14.525444948231
-19.75  ,  -14.234199734149
-19.5   ,  -13.983644458633
-19.25  ,  -13.739049297296
-19     ,  -13.490712696016
-18.75  ,  -13.237201920196
-18.5   ,  -12.989336215168
-18.25  ,  -12.73809181753
-18     ,  -12.494363584526
-17.75  ,  -12.239106677558
-17.5   ,  -11.989994551419
-17.25  ,  -11.739669627336
-17     ,  -11.487225405529
-16.75  ,  -11.238790072517
-16.5   ,  -10.991274172621
-16.25  ,  -10.741583969316
-16     ,  -10.486734356129
-15.75  ,  -10.242347643269
-15.5   ,  -9.989810967519
-15.25  ,  -9.7419124106451
-15     ,  -9.4903070586343
-14.75  ,  -9.2412893791898
-14.5   ,  -8.9904720297857
-14.25  ,  -8.7404218196229
-14     ,  -8.4916644909907
-13.75  ,  -8.2410016115208
-13.5   ,  -7.9893313017642
-13.25  ,  -7.7425898891291
-13     ,  -7.4905712248584
-12.75  ,  -7.2414339030758
-12.5   ,  -6.9896892038049
-12.25  ,  -6.7419768829425
-12     ,  -6.4891525988509
-11.75  ,  -6.2408339204189
-11.5   ,  -5.9930825331048
-11.25  ,  -5.7403843628794
-11     ,  -5.4916662189992
-10.75  ,  -5.2421149663885
-10.5   ,  -4.9932510379485
-10.25  ,  -4.7427500698057
-10     ,  -4.4929987395965
-9.75   ,  -4.2441135800649
-9.5    ,  -3.9946409994143
-9.25   ,  -3.7442577262213
-9      ,  -3.4951171346718
-8.75   ,  -3.2459461577428
-8.5    ,  -2.9976725972937
-8.25   ,  -2.74868709563
-8      ,  -2.4994691204432
-7.75   ,  -2.251189237183
-7.5    ,  -2.0007584585561
-7.25   ,  -1.7520336819534
-7      ,  -1.5035170316769
-6.75   ,  -1.2545761859443
-6.5    ,  -1.0064389696563
-6.25   ,  -0.75869165279426
-6      ,  -0.51118492245194
-5.75   ,  -0.26415078879155
-5.5    ,  -0.015517181930024
-5.25   ,  0.23210951048484
-5      ,  0.47810924194667
-4.75   ,  0.72554329581175
-4.5    ,  0.97184385294917
-4.25   ,  1.218970553731
-4      ,  1.4626017661373
-3.75   ,  1.7078335227742
-3.5    ,  1.9542930801472
-3.25   ,  2.1982686099876
-3      ,  2.4422672446898
-2.75   ,  2.6851543334299
-2.5    ,  2.9258959922849
-2.25   ,  3.167946920051
-2      ,  3.4087757310953
-1.75   ,  3.6474416463968
-1.5    ,  3.8869184752998
-1.25   ,  4.1241428370607
-1      ,  4.3612697344661
-0.75   ,  4.5950895516039
-0.5    ,  4.828669252872
-0.25   ,  5.0614012731531
0       ,  5.2900772889516
0.25    ,  5.5147365575907
0.5     ,  5.7416428131161
0.75    ,  5.9629573713364
1       ,  6.1813154501763
1.25    ,  6.3975559950553
1.5     ,  6.6121428175307
1.75    ,  6.8199620009422
2       ,  7.0260646186988
2.25    ,  7.2294772044711
2.5     ,  7.4228423722058
2.75    ,  7.6117736604021
3       ,  7.7978320748115
3.25    ,  7.9743651184056
3.5     ,  8.1495299537969
3.75    ,  8.3192475510372
4       ,  8.4805052852977
4.25    ,  8.6394873362216
4.5     ,  8.7875580807196
4.75    ,  8.9386597963658
5       ,  9.0780269382688
5.25    ,  9.2552053373299
5.5     ,  9.3956574450616
5.75    ,  9.5403013170677
6       ,  9.6898835265511
6.25    ,  9.7849915702714
6.5     ,  9.8803002811671
6.75    ,  9.9759333050095
7       ,  10.075706716866
7.25    ,  10.199014410937
7.5     ,  10.323446813383
7.75    ,  10.44622160285
8       ,  10.57474149435
8.25    ,  10.699096257908
8.5     ,  10.829013943017
8.75    ,  10.951538345784
9       ,  11.079300164308
9.25    ,  11.183431253492
9.5     ,  11.282113256181
9.75    ,  11.390347705393
10      ,  11.504875465471
