! (Pin, Pout) in dBm
! @ 6.800 GHz
-25     ,  -13.445241001157
-24.75  ,  -13.196484324386
-24.5   ,  -12.939676546802
-24.25  ,  -12.694911113828
-24     ,  -12.451030053906
-23.75  ,  -12.195055793754
-23.5   ,  -11.941812659776
-23.25  ,  -11.6962840993
-23     ,  -11.451951558989
-22.75  ,  -11.198385015418
-22.5   ,  -10.947164156669
-22.25  ,  -10.694433098157
-22     ,  -10.449079957059
-21.75  ,  -10.203822777968
-21.5   ,  -9.9460591232175
-21.25  ,  -9.6981615349816
-21     ,  -9.4481509708475
-20.75  ,  -9.2025660151947
-20.5   ,  -8.948466893691
-20.25  ,  -8.6989692491015
-20     ,  -8.450098988367
-19.75  ,  -8.1356990206582
-19.5   ,  -7.8864692242097
-19.25  ,  -7.6373861635809
-19     ,  -7.3887307060899
-18.75  ,  -7.138113678257
-18.5   ,  -6.8874013479274
-18.25  ,  -6.6394486741759
-18     ,  -6.3868158478017
-17.75  ,  -6.1406281000534
-17.5   ,  -5.8891325594495
-17.25  ,  -5.6410085495454
-17     ,  -5.3905582945904
-16.75  ,  -5.1404342153905
-16.5   ,  -4.8923346627837
-16.25  ,  -4.6426926706691
-16     ,  -4.3913506484188
-15.75  ,  -4.1389824300694
-15.5   ,  -3.8938975029258
-15.25  ,  -3.6430633829031
-15     ,  -3.3946398887516
-14.75  ,  -3.1433607713087
-14.5   ,  -2.900473446594
-14.25  ,  -2.6480004524903
-14     ,  -2.3986965937203
-13.75  ,  -2.1501564140717
-13.5   ,  -1.9015660191213
-13.25  ,  -1.6524667995813
-13     ,  -1.403142084022
-12.75  ,  -1.1556977107893
-12.5   ,  -0.90477914945452
-12.25  ,  -0.65768181239517
-12     ,  -0.40864166589828
-11.75  ,  -0.16253330749002
-11.5   ,  0.086429550284784
-11.25  ,  0.33573883633107
-11     ,  0.58406817619806
-10.75  ,  0.83011719348667
-10.5   ,  1.0768086068042
-10.25  ,  1.3239812850811
-10     ,  1.5705830908594
-9.75   ,  1.8180220746499
-9.5    ,  2.0641724542513
-9.25   ,  2.3087670469052
-9      ,  2.5560986117487
-8.75   ,  2.8000591075329
-8.5    ,  3.0466446313202
-8.25   ,  3.2905966084422
-8      ,  3.5348270479247
-7.75   ,  3.7786292658942
-7.5    ,  4.0213235468463
-7.25   ,  4.2650433582079
-7      ,  4.5055841361692
-6.75   ,  4.7478883690536
-6.5    ,  4.9874622423494
-6.25   ,  5.2266606944264
-6      ,  5.4643323133932
-5.75   ,  5.7042122369076
-5.5    ,  5.9398178106647
-5.25   ,  6.1739328428968
-5      ,  6.4078178179236
-4.75   ,  6.6396835014385
-4.5    ,  6.8699742966003
-4.25   ,  7.0980241974323
-4      ,  7.3236184284844
-3.75   ,  7.5479841612084
-3.5    ,  7.771380398247
-3.25   ,  7.9901386147742
-3      ,  8.2052209207476
-2.75   ,  8.4170502193487
-2.5    ,  8.6238626348523
-2.25   ,  8.8262599558209
-2      ,  9.0249215396843
-1.75   ,  9.2162473738198
-1.5    ,  9.4036112310797
-1.25   ,  9.5843106527874
-1      ,  9.7565284006176
-0.75   ,  9.9227928438666
-0.5    ,  10.08626975138
-0.25   ,  10.243676368902
0       ,  10.393260861868
0.25    ,  10.529247958016
0.5     ,  10.660140748385
0.75    ,  10.794434420691
1       ,  10.920743905102
1.25    ,  11.046253807187
1.5     ,  11.161628457661
1.75    ,  11.276569802527
2       ,  11.397686169701
2.25    ,  11.505691438412
2.5     ,  11.619486822603
2.75    ,  11.728528704074
3       ,  11.838118318521
3.25    ,  11.938559555949
3.5     ,  12.046713813065
3.75    ,  12.152570291793
4       ,  12.257429626545
4.25    ,  12.353739253671
4.5     ,  12.461245574944
4.75    ,  12.567553534081
5       ,  12.66293910656
5.25    ,  12.815680706517
5.5     ,  12.913262687882
5.75    ,  13.021224155989
6       ,  13.13447868243
6.25    ,  13.221478979623
6.5     ,  13.304139644825
6.75    ,  13.388517994105
7       ,  13.487859123937
7.25    ,  13.554574060832
7.5     ,  13.619363948325
7.75    ,  13.688890607781
8       ,  13.760883445156
8.25    ,  13.866416125877
8.5     ,  13.968536043886
8.75    ,  14.075463071537
9       ,  14.180246081292
9.25    ,  14.290692827806
9.5     ,  14.397668141016
9.75    ,  14.500314169207
10      ,  14.609941518188
