! (Pin, Pout) in dBm
! @ 8.415 GHz
-25     ,  -18.863461587657
-24.75  ,  -18.627689733336
-24.5   ,  -18.373520794568
-24.25  ,  -18.132873545576
-24     ,  -17.872633530826
-23.75  ,  -17.623216607742
-23.5   ,  -17.371226499644
-23.25  ,  -17.131783178625
-23     ,  -16.881019167643
-22.75  ,  -16.637979358033
-22.5   ,  -16.379942527463
-22.25  ,  -16.132403839955
-22     ,  -15.882102367596
-21.75  ,  -15.633313378917
-21.5   ,  -15.381204864338
-21.25  ,  -15.129701611836
-21     ,  -14.883304898413
-20.75  ,  -14.630522171969
-20.5   ,  -14.379799698655
-20.25  ,  -14.128067070201
-20     ,  -13.881116010516
-19.75  ,  -13.578677812203
-19.5   ,  -13.329842759185
-19.25  ,  -13.081301707684
-19     ,  -12.827008272618
-18.75  ,  -12.576660326231
-18.5   ,  -12.327553227974
-18.25  ,  -12.074620462916
-18     ,  -11.830452470754
-17.75  ,  -11.57788070319
-17.5   ,  -11.331753066723
-17.25  ,  -11.076688192878
-17     ,  -10.828401939744
-16.75  ,  -10.575713949868
-16.5   ,  -10.329291197835
-16.25  ,  -10.082890744868
-16     ,  -9.830520716861
-15.75  ,  -9.5773812448189
-15.5   ,  -9.329348604173
-15.25  ,  -9.0777650791493
-15     ,  -8.8309031515379
-14.75  ,  -8.5803323300848
-14.5   ,  -8.3306191570694
-14.25  ,  -8.0794519888001
-14     ,  -7.8306429255176
-13.75  ,  -7.5810392699182
-13.5   ,  -7.3295337623995
-13.25  ,  -7.0834903340515
-13     ,  -6.8305018282182
-12.75  ,  -6.5797590856818
-12.5   ,  -6.3312792448682
-12.25  ,  -6.0810285864044
-12     ,  -5.8302610602246
-11.75  ,  -5.5835210763862
-11.5   ,  -5.3314916824086
-11.25  ,  -5.0799408928176
-11     ,  -4.8330071495154
-10.75  ,  -4.5814561917772
-10.5   ,  -4.3325877892123
-10.25  ,  -4.0816500596625
-10     ,  -3.8337832190304
-9.75   ,  -3.5871839819464
-9.5    ,  -3.3363145418261
-9.25   ,  -3.0869069863491
-9      ,  -2.8383033822152
-8.75   ,  -2.589883557015
-8.5    ,  -2.3392403796914
-8.25   ,  -2.0906871772604
-8      ,  -1.8430277867095
-7.75   ,  -1.5940637375221
-7.5    ,  -1.3464080568472
-7.25   ,  -1.0966856769811
-7      ,  -0.84842513672537
-6.75   ,  -0.59982634066349
-6.5    ,  -0.35212102331323
-6.25   ,  -0.10541588641606
-6      ,  0.1429563771237
-5.75   ,  0.39053687052532
-5.5    ,  0.63560393241927
-5.25   ,  0.88281548391607
-5      ,  1.1286201138226
-4.75   ,  1.3758489502975
-4.5    ,  1.6204265045185
-4.25   ,  1.8653972839464
-4      ,  2.1084966402951
-3.75   ,  2.3534891289023
-3.5    ,  2.595913170059
-3.25   ,  2.8400250289011
-3      ,  3.0814997423476
-2.75   ,  3.3223194256612
-2.5    ,  3.5632713517564
-2.25   ,  3.8020439894557
-2      ,  4.0414147058165
-1.75   ,  4.2774397298078
-1.5    ,  4.5134876114395
-1.25   ,  4.7481512892529
-1      ,  4.9814464089212
-0.75   ,  5.212009218826
-0.5    ,  5.4426149648641
-0.25   ,  5.6708953788616
0       ,  5.8939451563001
0.25    ,  6.1136392033111
0.5     ,  6.3314359795271
0.75    ,  6.5459190399247
1       ,  6.7565316130848
1.25    ,  6.9648589653767
1.5     ,  7.1673977865994
1.75    ,  7.3637955586756
2       ,  7.5563676650113
2.25    ,  7.7453180366486
2.5     ,  7.9261891717753
2.75    ,  8.1029660985631
3       ,  8.2737341758269
3.25    ,  8.438140308347
3.5     ,  8.6015662897777
3.75    ,  8.7577203383691
4       ,  8.9096773687171
4.25    ,  9.0571962918532
4.5     ,  9.1971031624019
4.75    ,  9.3425955831784
5       ,  9.4753236005656
5.25    ,  9.6536627923604
5.5     ,  9.7826718510747
5.75    ,  9.9205255747109
6       ,  10.069908427429
6.25    ,  10.161751862219
6.5     ,  10.249943055093
6.75    ,  10.341941303095
7       ,  10.442184565329
7.25    ,  10.568190540832
7.5     ,  10.686878503616
7.75    ,  10.813375280993
8       ,  10.941343663723
8.25    ,  11.067382437137
8.5     ,  11.196597892196
8.75    ,  11.321556973678
9       ,  11.453500395613
9.25    ,  11.550631366125
9.5     ,  11.652348234171
9.75    ,  11.750932958233
10      ,  11.85699664349
