! (Pin, Pout) in dBm
! @ 3.995 GHz
-25     ,  -10.343044880795
-24.75  ,  -10.092443506404
-24.5   ,  -9.838983842163
-24.25  ,  -9.5945043989552
-24     ,  -9.3419631264764
-23.75  ,  -9.0890990425254
-23.5   ,  -8.8417192823348
-23.25  ,  -8.5885788562339
-23     ,  -8.3408137926774
-22.75  ,  -8.094413761051
-22.5   ,  -7.8402987348141
-22.25  ,  -7.5877512137597
-22     ,  -7.341871821948
-21.75  ,  -7.0929335090891
-21.5   ,  -6.8457256021351
-21.25  ,  -6.5924458052904
-21     ,  -6.3399519601871
-20.75  ,  -6.0908906951378
-20.5   ,  -5.8460355059707
-20.25  ,  -5.5936785946022
-20     ,  -5.344348697123
-19.75  ,  -5.0943868643793
-19.5   ,  -4.8413335471968
-19.25  ,  -4.5916672806981
-19     ,  -4.3407640361087
-18.75  ,  -4.093811754759
-18.5   ,  -3.8447872532257
-18.25  ,  -3.5944757501029
-18     ,  -3.3461679077187
-17.75  ,  -3.0934346120945
-17.5   ,  -2.8422920331625
-17.25  ,  -2.5911968855925
-17     ,  -2.3423801229466
-16.75  ,  -2.0942420954621
-16.5   ,  -1.8449245623258
-16.25  ,  -1.5950578487867
-16     ,  -1.3480083182082
-15.75  ,  -1.098565812917
-15.5   ,  -0.84909536709816
-15.25  ,  -0.59976608336767
-15     ,  -0.3494605848578
-14.75  ,  -0.099081316514301
-14.5   ,  0.14851052179103
-14.25  ,  0.39926105967111
-14     ,  0.64853369109564
-13.75  ,  0.89925132120837
-13.5   ,  1.1475883032022
-13.25  ,  1.3944043064429
-13     ,  1.644944282679
-12.75  ,  1.8936339245577
-12.5   ,  2.140754108307
-12.25  ,  2.3918144759514
-12     ,  2.6386779286486
-11.75  ,  2.8888956656958
-11.5   ,  3.1358877755598
-11.25  ,  3.3859198953357
-11     ,  3.6351898878302
-10.75  ,  3.884564491746
-10.5   ,  4.1354865695515
-10.25  ,  4.3812977707736
-10     ,  4.6310603861296
-9.75   ,  4.8744342939865
-9.5    ,  5.1246358559357
-9.25   ,  5.37240445524
-9      ,  5.6206036498969
-8.75   ,  5.8686882505491
-8.5    ,  6.1149422111341
-8.25   ,  6.3631793041721
-8      ,  6.6072447210768
-7.75   ,  6.8545709861003
-7.5    ,  7.1030561547259
-7.25   ,  7.3511290413035
-7      ,  7.5964183752417
-6.75   ,  7.8420440927913
-6.5    ,  8.0885722112481
-6.25   ,  8.3319745799547
-6      ,  8.5795566751528
-5.75   ,  8.825023695235
-5.5    ,  9.0677202327656
-5.25   ,  9.3146131739757
-5      ,  9.5574006743433
-4.75   ,  9.8014407909703
-4.5    ,  10.042699439164
-4.25   ,  10.286208943779
-4      ,  10.52852039777
-3.75   ,  10.771444417101
-3.5    ,  11.012392132062
-3.25   ,  11.250002728562
-3      ,  11.491547727057
-2.75   ,  11.73244812898
-2.5    ,  11.964564814913
-2.25   ,  12.201381313477
-2      ,  12.433968826241
-1.75   ,  12.66749000119
-1.5    ,  12.895856027366
-1.25   ,  13.124818616068
-1      ,  13.347823181118
-0.75   ,  13.568225038016
-0.5    ,  13.785399318871
-0.25   ,  13.997053486282
0       ,  14.201639173896
0.25    ,  14.398670960665
0.5     ,  14.586139975161
0.75    ,  14.769015770141
1       ,  14.944273205418
1.25    ,  15.108087576078
1.5     ,  15.263994119768
1.75    ,  15.409459571451
2       ,  15.552591177999
2.25    ,  15.68487408248
2.5     ,  15.806461475212
2.75    ,  15.921665353182
3       ,  16.034744927713
3.25    ,  16.14289358586
3.5     ,  16.243248937097
3.75    ,  16.345449392919
4       ,  16.432956174838
4.25    ,  16.523603132907
4.5     ,  16.599257668261
4.75    ,  16.686829763659
5       ,  16.762860883615
5.25    ,  16.895641210013
5.5     ,  16.969869618378
5.75    ,  17.052759189818
6       ,  17.143157731648
6.25    ,  17.193629701029
6.5     ,  17.238854002068
6.75    ,  17.284784278151
7       ,  17.342762514722
7.25    ,  17.392454288198
7.5     ,  17.445888765706
7.75    ,  17.49315128854
8       ,  17.550677282614
8.25    ,  17.556975025565
8.5     ,  17.574075103315
8.75    ,  17.572385071851
9       ,  17.587233272106
9.25    ,  17.632067756736
9.5     ,  17.6782779935
9.75    ,  17.722726349272
10      ,  17.774723699181
