! (Pin, Pout) in dBm
! @ 3.145 GHz
-25     ,  -10.195654335379
-24.75  ,  -9.942587931549
-24.5   ,  -9.6898222400452
-24.25  ,  -9.4469959494893
-24     ,  -9.1990159781738
-23.75  ,  -8.947431132374
-23.5   ,  -8.6975885105352
-23.25  ,  -8.4476345531661
-23     ,  -8.2019653931022
-22.75  ,  -7.9492809727656
-22.5   ,  -7.6940148493597
-22.25  ,  -7.4472979833286
-22     ,  -7.1978450961884
-21.75  ,  -6.9414127665308
-21.5   ,  -6.6995144764991
-21.25  ,  -6.4476927191226
-21     ,  -6.1939247174197
-20.75  ,  -5.9442307953844
-20.5   ,  -5.6993523193539
-20.25  ,  -5.4442517346906
-20     ,  -5.1924201445807
-19.75  ,  -4.9495130838714
-19.5   ,  -4.6916699718379
-19.25  ,  -4.4482202776567
-19     ,  -4.1953677324655
-18.75  ,  -3.9439361777159
-18.5   ,  -3.6985014272002
-18.25  ,  -3.4483420343959
-18     ,  -3.1968209445346
-17.75  ,  -2.9519965555737
-17.5   ,  -2.6998304647825
-17.25  ,  -2.4445561723049
-17     ,  -2.1988615397937
-16.75  ,  -1.9496673327689
-16.5   ,  -1.7004976289305
-16.25  ,  -1.4490155250045
-16     ,  -1.1996469900207
-15.75  ,  -0.94923846477558
-15.5   ,  -0.69794297170427
-15.25  ,  -0.45189331050679
-15     ,  -0.20276112664602
-14.75  ,  0.046295239425055
-14.5   ,  0.2945830552856
-14.25  ,  0.5463600834664
-14     ,  0.79696643444214
-13.75  ,  1.0463211183471
-13.5   ,  1.2937116053576
-13.25  ,  1.5459273475984
-13     ,  1.796287540982
-12.75  ,  2.0444210020288
-12.5   ,  2.2953062884627
-12.25  ,  2.5483170510101
-12     ,  2.7932442644658
-11.75  ,  3.0440335766638
-11.5   ,  3.291579977506
-11.25  ,  3.5405448798778
-11     ,  3.791768605084
-10.75  ,  4.041824184946
-10.5   ,  4.2872092403389
-10.25  ,  4.5347633640551
-10     ,  4.7848390433317
-9.75   ,  5.0357756310856
-9.5    ,  5.282969191055
-9.25   ,  5.5301894908458
-9      ,  5.7801906062315
-8.75   ,  6.0266142235964
-8.5    ,  6.2765104721524
-8.25   ,  6.5275799050097
-8      ,  6.7745891646977
-7.75   ,  7.0205051011227
-7.5    ,  7.2705044785484
-7.25   ,  7.5187533384439
-7      ,  7.7664282882903
-6.75   ,  8.0098157467003
-6.5    ,  8.2620837933941
-6.25   ,  8.504735937781
-6      ,  8.7566459664344
-5.75   ,  9.0061809165317
-5.5    ,  9.2490233850412
-5.25   ,  9.4952517690759
-5      ,  9.741839730073
-4.75   ,  9.9880378234734
-4.5    ,  10.234764526916
-4.25   ,  10.481662268824
-4      ,  10.72619074493
-3.75   ,  10.970984580566
-3.5    ,  11.215725868876
-3.25   ,  11.458918935801
-3      ,  11.704646983193
-2.75   ,  11.947702552185
-2.5    ,  12.189391338953
-2.25   ,  12.43251368689
-2      ,  12.674682899704
-1.75   ,  12.915217786176
-1.5    ,  13.155962224875
-1.25   ,  13.395780117551
-1      ,  13.63256364551
-0.75   ,  13.86936013089
-0.5    ,  14.106432969329
-0.25   ,  14.340926584798
0       ,  14.575869459582
0.25    ,  14.800924326852
0.5     ,  15.028802681363
0.75    ,  15.251102290618
1       ,  15.472759316511
1.25    ,  15.68748244194
1.5     ,  15.90181294431
1.75    ,  16.102308715514
2       ,  16.301303441968
2.25    ,  16.495404427046
2.5     ,  16.673369206765
2.75    ,  16.849012834089
3       ,  17.012292315821
3.25    ,  17.162315835322
3.5     ,  17.31034176448
3.75    ,  17.454780124861
4       ,  17.584724487436
4.25    ,  17.701656875496
4.5     ,  17.813961593574
4.75    ,  17.92034458541
5       ,  18.013781540541
5.25    ,  18.147624096553
5.5     ,  18.23057752898
5.75    ,  18.32556218636
6       ,  18.41592154295
6.25    ,  18.461581092945
6.5     ,  18.504234166908
6.75    ,  18.542711696225
7       ,  18.587604587304
7.25    ,  18.623828157094
7.5     ,  18.659590718743
7.75    ,  18.688511116798
8       ,  18.729365428381
8.25    ,  18.75403401625
8.5     ,  18.784401461222
8.75    ,  18.811996131461
9       ,  18.846796286459
9.25    ,  18.870838463409
9.5     ,  18.888501591732
9.75    ,  18.908429860744
10      ,  18.932537792453
