! (Pin, Pout) in dBm
! @ 6.290 GHz
-25     ,  -11.576095877448
-24.75  ,  -11.324726660985
-24.5   ,  -11.076948031729
-24.25  ,  -10.82933440632
-24     ,  -10.583006523724
-23.75  ,  -10.327657757309
-23.5   ,  -10.079055995089
-23.25  ,  -9.8331104916724
-23     ,  -9.5796659131464
-22.75  ,  -9.3300131023483
-22.5   ,  -9.0795921145592
-22.25  ,  -8.8362315414652
-22     ,  -8.5836297210217
-21.75  ,  -8.3326718250735
-21.5   ,  -8.0871219860323
-21.25  ,  -7.8384840841786
-21     ,  -7.5868600716872
-20.75  ,  -7.3343919436657
-20.5   ,  -7.0888477854501
-20.25  ,  -6.8362799848282
-20     ,  -6.5850393012609
-19.75  ,  -6.3450274051637
-19.5   ,  -6.0968852148945
-19.25  ,  -5.847650126592
-19     ,  -5.5959509680988
-18.75  ,  -5.3445713428257
-18.5   ,  -5.0971006471687
-18.25  ,  -4.8475189967111
-18     ,  -4.5965222359761
-17.75  ,  -4.3478581224534
-17.5   ,  -4.0970519465736
-17.25  ,  -3.8498088052176
-17     ,  -3.6011887606891
-16.75  ,  -3.3498125268839
-16.5   ,  -3.1031678614722
-16.25  ,  -2.8516162104177
-16     ,  -2.6043641370422
-15.75  ,  -2.3557465429793
-15.5   ,  -2.1046239096637
-15.25  ,  -1.8538157215899
-15     ,  -1.6093056104474
-14.75  ,  -1.3568004717473
-14.5   ,  -1.1073518781745
-14.25  ,  -0.86090987293047
-14     ,  -0.61062424250535
-13.75  ,  -0.36268499080899
-13.5   ,  -0.11420275937109
-13.25  ,  0.1331032263407
-13     ,  0.38273901712589
-12.75  ,  0.6288809299326
-12.5   ,  0.87979475198326
-12.25  ,  1.1272733142037
-12     ,  1.3736963387226
-11.75  ,  1.6216973222919
-11.5   ,  1.8675347045519
-11.25  ,  2.1173980548248
-11     ,  2.3622389317734
-10.75  ,  2.6112682277828
-10.5   ,  2.8555710838327
-10.25  ,  3.1018864114023
-10     ,  3.3474809937292
-9.75   ,  3.5932459978879
-9.5    ,  3.8380574770419
-9.25   ,  4.082882133711
-9      ,  4.3284780875089
-8.75   ,  4.5711798696224
-8.5    ,  4.8158763306201
-8.25   ,  5.0585130619976
-8      ,  5.3025077239955
-7.75   ,  5.5432257055344
-7.5    ,  5.7851925699843
-7.25   ,  6.0270585759557
-7      ,  6.2681562382917
-6.75   ,  6.5064616442852
-6.5    ,  6.7436558139596
-6.25   ,  6.9811748065397
-6      ,  7.2178518182852
-5.75   ,  7.4505180173961
-5.5    ,  7.683812323592
-5.25   ,  7.9170968921155
-5      ,  8.1473576089582
-4.75   ,  8.3761396535079
-4.5    ,  8.5993351511615
-4.25   ,  8.8227351150271
-4      ,  9.0428842338509
-3.75   ,  9.2607359319985
-3.5    ,  9.4772315161052
-3.25   ,  9.6869535836141
-3      ,  9.8932377416611
-2.75   ,  10.094456236325
-2.5    ,  10.292120763846
-2.25   ,  10.480425380795
-2      ,  10.663700928054
-1.75   ,  10.840908621829
-1.5    ,  11.01073812567
-1.25   ,  11.17438917475
-1      ,  11.328581196066
-0.75   ,  11.481588871675
-0.5    ,  11.626916774457
-0.25   ,  11.768887136282
0       ,  11.896398446343
0.25    ,  12.019260505806
0.5     ,  12.131652814613
0.75    ,  12.255920100515
1       ,  12.371641898524
1.25    ,  12.481766403623
1.5     ,  12.587714745688
1.75    ,  12.696139694537
2       ,  12.803732547243
2.25    ,  12.903556589835
2.5     ,  13.005412374871
2.75    ,  13.102177972772
3       ,  13.202588604909
3.25    ,  13.293928459164
3.5     ,  13.389793372991
3.75    ,  13.487488573799
4       ,  13.577514046097
4.25    ,  13.669262827464
4.5     ,  13.762002533989
4.75    ,  13.85850071057
5       ,  13.945666140325
5.25    ,  14.087215188501
5.5     ,  14.177213113202
5.75    ,  14.280170658633
6       ,  14.380656459642
6.25    ,  14.45689068361
6.5     ,  14.528849359326
6.75    ,  14.609587152536
7       ,  14.693057581544
7.25    ,  14.773997952368
7.5     ,  14.856444932355
7.75    ,  14.940029266909
8       ,  15.028513623018
8.25    ,  15.11563823476
8.5     ,  15.203220339479
8.75    ,  15.292792587184
9       ,  15.383253717039
9.25    ,  15.473782259612
9.5     ,  15.561461362316
9.75    ,  15.639654270393
10      ,  15.734509522286
