! (Pin, Pout) in dBm
! @ 7.565 GHz
-25     ,  -15.812401389707
-24.75  ,  -15.571145664678
-24.5   ,  -15.315592952406
-24.25  ,  -15.068151793706
-24     ,  -14.816835890077
-23.75  ,  -14.575329604567
-23.5   ,  -14.324225968451
-23.25  ,  -14.079856271141
-23     ,  -13.819054829713
-22.75  ,  -13.57286548374
-22.5   ,  -13.321620308584
-22.25  ,  -13.075653954286
-22     ,  -12.818989204924
-21.75  ,  -12.573859687407
-21.5   ,  -12.322919750118
-21.25  ,  -12.076882302635
-21     ,  -11.821633904178
-20.75  ,  -11.573029369775
-20.5   ,  -11.318614972657
-20.25  ,  -11.075167646247
-20     ,  -10.823177181905
-19.75  ,  -10.598512717223
-19.5   ,  -10.354002405896
-19.25  ,  -10.099893813426
-19     ,  -9.8565972227396
-18.75  ,  -9.6006121935572
-18.5   ,  -9.351401513113
-18.25  ,  -9.1062498162293
-18     ,  -8.8526907539937
-17.75  ,  -8.6036691724028
-17.5   ,  -8.3498295548998
-17.25  ,  -8.10127731985
-17     ,  -7.8542407996627
-16.75  ,  -7.6040414773188
-16.5   ,  -7.353970587566
-16.25  ,  -7.1032070350578
-16     ,  -6.8535706897478
-15.75  ,  -6.6035061932784
-15.5   ,  -6.354293858234
-15.25  ,  -6.1045496208259
-15     ,  -5.853750471332
-14.75  ,  -5.605941478044
-14.5   ,  -5.3568823615841
-14.25  ,  -5.1049608522273
-14     ,  -4.8555610096329
-13.75  ,  -4.6052119479108
-13.5   ,  -4.3578794804949
-13.25  ,  -4.1089485607121
-13     ,  -3.8613425477954
-12.75  ,  -3.6088795382191
-12.5   ,  -3.3605795274065
-12.25  ,  -3.1117178319024
-12     ,  -2.8601801489067
-11.75  ,  -2.6118849521383
-11.5   ,  -2.3639821796182
-11.25  ,  -2.1141199592256
-11     ,  -1.8670352613344
-10.75  ,  -1.6161885699523
-10.5   ,  -1.3683704084434
-10.25  ,  -1.1206552705656
-10     ,  -0.8722475733819
-9.75   ,  -0.62474244241166
-9.5    ,  -0.37579634498634
-9.25   ,  -0.12826293786914
-9      ,  0.12013011570184
-8.75   ,  0.36799136982256
-8.5    ,  0.61460316956689
-8.25   ,  0.86131782851567
-8      ,  1.1075625586849
-7.75   ,  1.3539764827771
-7.5    ,  1.6007607185901
-7.25   ,  1.8474573843323
-7      ,  2.0919863904653
-6.75   ,  2.3378108979682
-6.5    ,  2.5803917249954
-6.25   ,  2.8261362679387
-6      ,  3.0700625059868
-5.75   ,  3.3113450804077
-5.5    ,  3.5556927603775
-5.25   ,  3.7969559366906
-5      ,  4.0364095220085
-4.75   ,  4.2771604783862
-4.5    ,  4.5153152270916
-4.25   ,  4.7540725206715
-4      ,  4.9896146165802
-3.75   ,  5.2255674036893
-3.5    ,  5.4600081795566
-3.25   ,  5.6931270454871
-3      ,  5.9234601387313
-2.75   ,  6.151696959002
-2.5    ,  6.3782594775589
-2.25   ,  6.6037526830125
-2      ,  6.8237515384204
-1.75   ,  7.0423430622085
-1.5    ,  7.258367373455
-1.25   ,  7.4691752914842
-1      ,  7.6764683175757
-0.75   ,  7.8778287730446
-0.5    ,  8.0756262030512
-0.25   ,  8.267927327702
0       ,  8.4489718618441
0.25    ,  8.6278187521647
0.5     ,  8.7959561056404
0.75    ,  8.9635031376875
1       ,  9.1217848854697
1.25    ,  9.2735660549294
1.5     ,  9.4272229292862
1.75    ,  9.5682749274992
2       ,  9.7082816243962
2.25    ,  9.8465872155764
2.5     ,  9.9826991946045
2.75    ,  10.111242878779
3       ,  10.237906094869
3.25    ,  10.362065291599
3.5     ,  10.485631813394
3.75    ,  10.609388262268
4       ,  10.725818616387
4.25    ,  10.843529693916
4.5     ,  10.956286266139
4.75    ,  11.073606555583
5       ,  11.181978213431
5.25    ,  11.344491009773
5.5     ,  11.45890779824
5.75    ,  11.58240002078
6       ,  11.712885169869
6.25    ,  11.781866003724
6.5     ,  11.850917173024
6.75    ,  11.927942339655
7       ,  12.014055901944
7.25    ,  12.124054325433
7.5     ,  12.231624811889
7.75    ,  12.341767382064
8       ,  12.46061524613
8.25    ,  12.576093802366
8.5     ,  12.691560283698
8.75    ,  12.805894575384
9       ,  12.929095087906
9.25    ,  13.043662899502
9.5     ,  13.158018363992
9.75    ,  13.279665858576
10      ,  13.400435019418
