! (Pin, Pout) in dBm
! @ 1.190 GHz
-25     ,  -9.8679911928151
-24.75  ,  -9.6190931496106
-24.5   ,  -9.3658035261238
-24.25  ,  -9.1239019764235
-24     ,  -8.8729118752244
-23.75  ,  -8.6208438240149
-23.5   ,  -8.3678279209147
-23.25  ,  -8.1193347800095
-23     ,  -7.8703216324593
-22.75  ,  -7.6200750087324
-22.5   ,  -7.3746946415696
-22.25  ,  -7.1166549966684
-22     ,  -6.8731948676392
-21.75  ,  -6.6125595204043
-21.5   ,  -6.3702632695003
-21.25  ,  -6.120238172399
-21     ,  -5.872753332677
-20.75  ,  -5.6235871596671
-20.5   ,  -5.3743442049929
-20.25  ,  -5.1279710171647
-20     ,  -4.8669617801311
-19.75  ,  -4.6186839717082
-19.5   ,  -4.3704280281436
-19.25  ,  -4.1215656744483
-19     ,  -3.8721984522754
-18.75  ,  -3.6248258626357
-18.5   ,  -3.3755421445197
-18.25  ,  -3.1249586326359
-18     ,  -2.8680603406217
-17.75  ,  -2.6248109717046
-17.5   ,  -2.3722767773517
-17.25  ,  -2.1232372056913
-17     ,  -1.8740629925885
-16.75  ,  -1.6202586307924
-16.5   ,  -1.3713728205284
-16.25  ,  -1.1232181725986
-16     ,  -0.87123067898556
-15.75  ,  -0.6197173820402
-15.5   ,  -0.3713722302062
-15.25  ,  -0.12504898279075
-15     ,  0.12954109851289
-14.75  ,  0.37663940037937
-14.5   ,  0.62868718612416
-14.25  ,  0.87509559825908
-14     ,  1.1280276549392
-13.75  ,  1.3766210450218
-13.5   ,  1.6239441374741
-13.25  ,  1.8750638166929
-13     ,  2.1255210650882
-12.75  ,  2.3738648767131
-12.5   ,  2.6258120758547
-12.25  ,  2.8746728836541
-12     ,  3.1227934063032
-11.75  ,  3.3734045396906
-11.5   ,  3.6237795089956
-11.25  ,  3.8716177616264
-11     ,  4.120740692585
-10.75  ,  4.3715363437862
-10.5   ,  4.6224996364138
-10.25  ,  4.8721804231963
-10     ,  5.1206631793254
-9.75   ,  5.369641566554
-9.5    ,  5.6161372761667
-9.25   ,  5.8688749409697
-9      ,  6.1182519387142
-8.75   ,  6.3686977814557
-8.5    ,  6.6142462193844
-8.25   ,  6.8659462726457
-8      ,  7.1175474687586
-7.75   ,  7.3663807699124
-7.5    ,  7.6137296294269
-7.25   ,  7.8653385970008
-7      ,  8.1130610866167
-6.75   ,  8.3620619179046
-6.5    ,  8.6090447338746
-6.25   ,  8.8605847848114
-6      ,  9.1074577415285
-5.75   ,  9.3590075928921
-5.5    ,  9.6066720071401
-5.25   ,  9.8564972679164
-5      ,  10.105684768764
-4.75   ,  10.351905487298
-4.5    ,  10.603312853156
-4.25   ,  10.851714150602
-4      ,  11.098927591776
-3.75   ,  11.348106770982
-3.5    ,  11.594604061473
-3.25   ,  11.84614929783
-3      ,  12.094594404505
-2.75   ,  12.339249535475
-2.5    ,  12.587378153562
-2.25   ,  12.835088345885
-2      ,  13.083891981179
-1.75   ,  13.330217286817
-1.5    ,  13.576482754394
-1.25   ,  13.822509878631
-1      ,  14.068449855939
-0.75   ,  14.315087413316
-0.5    ,  14.561650711341
-0.25   ,  14.806089715363
0       ,  15.050092918755
0.25    ,  15.295243577743
0.5     ,  15.538656768648
0.75    ,  15.78160022074
1       ,  16.024276742799
1.25    ,  16.265379368792
1.5     ,  16.502613283843
1.75    ,  16.741825572623
2       ,  16.976628952108
2.25    ,  17.214659339897
2.5     ,  17.445409927176
2.75    ,  17.671320779803
3       ,  17.894282200494
3.25    ,  18.111140152904
3.5     ,  18.31943097425
3.75    ,  18.51709134028
4       ,  18.708506044134
4.25    ,  18.878236960854
4.5     ,  19.03718184536
4.75    ,  19.190006268618
5       ,  19.32914976928
5.25    ,  19.490373742735
5.5     ,  19.587698069761
5.75    ,  19.704775966408
6       ,  19.807422835726
6.25    ,  19.86947947933
6.5     ,  19.915296009342
6.75    ,  19.96270320224
7       ,  20.006027764405
7.25    ,  20.063245859009
7.5     ,  20.116678287706
7.75    ,  20.164761267943
8       ,  20.226132862222
8.25    ,  20.264971109653
8.5     ,  20.316923132769
8.75    ,  20.360709306424
9       ,  20.404092234006
9.25    ,  20.439156443677
9.5     ,  20.48427957128
9.75    ,  20.527745401052
10      ,  20.570663116787
