! (Pin, Pout) in dBm
! @ 1.020 GHz
-25     ,  -9.7629122999389
-24.75  ,  -9.5082929778842
-24.5   ,  -9.2587029035853
-24.25  ,  -9.0058089396131
-24     ,  -8.7632752976782
-23.75  ,  -8.508874479152
-23.5   ,  -8.2562254282322
-23.25  ,  -8.0054911820763
-23     ,  -7.7605242646424
-22.75  ,  -7.5075892704115
-22.5   ,  -7.258989771959
-22.25  ,  -7.0094542152442
-22     ,  -6.754949795796
-21.75  ,  -6.5097724843953
-21.5   ,  -6.2593699875125
-21.25  ,  -6.005571870157
-21     ,  -5.7617533048976
-20.75  ,  -5.5083992443261
-20.5   ,  -5.2582152991224
-20.25  ,  -5.0124652754401
-20     ,  -4.7595191230063
-19.75  ,  -4.5141923349916
-19.5   ,  -4.2594206803496
-19.25  ,  -4.0112567730563
-19     ,  -3.7643390946221
-18.75  ,  -3.5135964637122
-18.5   ,  -3.2613271950761
-18.25  ,  -3.0110371374575
-18     ,  -2.7608720089381
-17.75  ,  -2.5123133560074
-17.5   ,  -2.25942846577
-17.25  ,  -2.0129265104829
-17     ,  -1.7606639762267
-16.75  ,  -1.5100552364106
-16.5   ,  -1.2626956084281
-16.25  ,  -1.0125826738992
-16     ,  -0.76214007948992
-15.75  ,  -0.51170001128406
-15.5   ,  -0.26129509889559
-15.25  ,  -0.013554106735725
-15     ,  0.23834989252083
-14.75  ,  0.49086753276142
-14.5   ,  0.73776089167562
-14.25  ,  0.98353240786223
-14     ,  1.2365039661637
-13.75  ,  1.4853744537273
-13.5   ,  1.7373628227416
-13.25  ,  1.9852395505896
-13     ,  2.2351167075466
-12.75  ,  2.4839630077046
-12.5   ,  2.7334886488397
-12.25  ,  2.9839758035349
-12     ,  3.2355094402849
-11.75  ,  3.4839881813497
-11.5   ,  3.73398334658
-11.25  ,  3.9817901896454
-11     ,  4.2340437087118
-10.75  ,  4.4835559475607
-10.5   ,  4.733210126067
-10.25  ,  4.9828748541982
-10     ,  5.2309990290086
-9.75   ,  5.4809301417653
-9.5    ,  5.7294326148831
-9.25   ,  5.9780062475535
-9      ,  6.2301748552207
-8.75   ,  6.4791625407107
-8.5    ,  6.7281751851158
-8.25   ,  6.9766052981058
-8      ,  7.2277156167175
-7.75   ,  7.4768237659282
-7.5    ,  7.7270133765856
-7.25   ,  7.9755409163985
-7      ,  8.2239234960143
-6.75   ,  8.4732635569298
-6.5    ,  8.7223327762147
-6.25   ,  8.973209492339
-6      ,  9.2207105292658
-5.75   ,  9.4704450157501
-5.5    ,  9.7195495449858
-5.25   ,  9.9705451821341
-5      ,  10.217518908519
-4.75   ,  10.466673065192
-4.5    ,  10.715031211992
-4.25   ,  10.964908003333
-4      ,  11.214285979535
-3.75   ,  11.461789669047
-3.5    ,  11.709453872143
-3.25   ,  11.95784862795
-3      ,  12.207707163294
-2.75   ,  12.454266541158
-2.5    ,  12.700454683833
-2.25   ,  12.949561230627
-2      ,  13.197356731123
-1.75   ,  13.443925528918
-1.5    ,  13.692493322364
-1.25   ,  13.939408722651
-1      ,  14.184314297545
-0.75   ,  14.430552941089
-0.5    ,  14.676758751931
-0.25   ,  14.923200669183
0       ,  15.168790189957
0.25    ,  15.414455495068
0.5     ,  15.655278331517
0.75    ,  15.900635323025
1       ,  16.142416337788
1.25    ,  16.381314998574
1.5     ,  16.621510690191
1.75    ,  16.861474419698
2       ,  17.098934138183
2.25    ,  17.333512817911
2.5     ,  17.566766353276
2.75    ,  17.79244635656
3       ,  18.017463699797
3.25    ,  18.23327959619
3.5     ,  18.441335931563
3.75    ,  18.63569125152
4       ,  18.821723258344
4.25    ,  18.986232135603
4.5     ,  19.144407897836
4.75    ,  19.290860362367
5       ,  19.421023069947
5.25    ,  19.591883587185
5.5     ,  19.700255541482
5.75    ,  19.825536287815
6       ,  19.939265166818
6.25    ,  19.993987493442
6.5     ,  20.018535924363
6.75    ,  20.041909832966
7       ,  20.062127341603
7.25    ,  20.123330089982
7.5     ,  20.17294270106
7.75    ,  20.211708149624
8       ,  20.272978090391
8.25    ,  20.305531101401
8.5     ,  20.357642426849
8.75    ,  20.391706535974
9       ,  20.431326112881
9.25    ,  20.460344585195
9.5     ,  20.491436366384
9.75    ,  20.516217297063
10      ,  20.562861535
