! (Pin, Pout) in dBm
! @ 3.485 GHz
-25     ,  -10.327862749402
-24.75  ,  -10.078842552
-24.5   ,  -9.826956886406
-24.25  ,  -9.5789192175644
-24     ,  -9.3243124146478
-23.75  ,  -9.0826089766766
-23.5   ,  -8.8259622137274
-23.25  ,  -8.5757962019276
-23     ,  -8.3220159625673
-22.75  ,  -8.0790844694298
-22.5   ,  -7.8256117913184
-22.25  ,  -7.5738871984619
-22     ,  -7.3235545353332
-21.75  ,  -7.0764910972567
-21.5   ,  -6.8301080482814
-21.25  ,  -6.577567911489
-21     ,  -6.3303432559518
-20.75  ,  -6.0738247299333
-20.5   ,  -5.8314418638269
-20.25  ,  -5.5805907994001
-20     ,  -5.3336392480001
-19.75  ,  -5.0757771849137
-19.5   ,  -4.8263009359944
-19.25  ,  -4.5786876299507
-19     ,  -4.3297111002522
-18.75  ,  -4.0790224876634
-18.5   ,  -3.830207544698
-18.25  ,  -3.5773076781914
-18     ,  -3.3305081444627
-17.75  ,  -3.0824567679663
-17.5   ,  -2.831268919833
-17.25  ,  -2.5778882855388
-17     ,  -2.325365074151
-16.75  ,  -2.0817006315626
-16.5   ,  -1.8336779020545
-16.25  ,  -1.5796977284683
-16     ,  -1.3316026630357
-15.75  ,  -1.0809739522087
-15.5   ,  -0.83403255796148
-15.25  ,  -0.58438603216753
-15     ,  -0.33701255208549
-14.75  ,  -0.087145584481435
-14.5   ,  0.16554448480206
-14.25  ,  0.41476145367321
-14     ,  0.66076067127582
-13.75  ,  0.91571882569541
-13.5   ,  1.1591439288727
-13.25  ,  1.4118745806264
-13     ,  1.6634779982209
-12.75  ,  1.9117022078405
-12.5   ,  2.1580294677339
-12.25  ,  2.4107710284536
-12     ,  2.6594025364458
-11.75  ,  2.9083168036346
-11.5   ,  3.1577407113066
-11.25  ,  3.4060275477914
-11     ,  3.6557279716083
-10.75  ,  3.9054831543795
-10.5   ,  4.1544863917841
-10.25  ,  4.402057383718
-10     ,  4.65354593199
-9.75   ,  4.898989833846
-9.5    ,  5.1497156267919
-9.25   ,  5.3952418155474
-9      ,  5.6462656230946
-8.75   ,  5.8944339981234
-8.5    ,  6.1417292004084
-8.25   ,  6.3885610850255
-8      ,  6.6372156178842
-7.75   ,  6.8840179874035
-7.5    ,  7.1345128479384
-7.25   ,  7.3807619382271
-7      ,  7.6282990753033
-6.75   ,  7.8744006961404
-6.5    ,  8.12353480763
-6.25   ,  8.3680432560006
-6      ,  8.6160424948992
-5.75   ,  8.86618161508
-5.5    ,  9.1087686467212
-5.25   ,  9.3566307553475
-5      ,  9.6021300781002
-4.75   ,  9.8496043747908
-4.5    ,  10.094707539804
-4.25   ,  10.337201562593
-4      ,  10.584358791417
-3.75   ,  10.827903818183
-3.5    ,  11.073641827703
-3.25   ,  11.314917808628
-3      ,  11.559479687791
-2.75   ,  11.802234089631
-2.5    ,  12.043686679901
-2.25   ,  12.284739444813
-2      ,  12.524854089933
-1.75   ,  12.76363823782
-1.5    ,  13.002177609511
-1.25   ,  13.241500137618
-1      ,  13.476953014945
-0.75   ,  13.709700001341
-0.5    ,  13.945160874697
-0.25   ,  14.175763392954
0       ,  14.402904505933
0.25    ,  14.627397325952
0.5     ,  14.848308467321
0.75    ,  15.062657816763
1       ,  15.274864139088
1.25    ,  15.481014933937
1.5     ,  15.680814107934
1.75    ,  15.868326960119
2       ,  16.051757491085
2.25    ,  16.226204726841
2.5     ,  16.391601532093
2.75    ,  16.550875737385
3       ,  16.695471018928
3.25    ,  16.831129661169
3.5     ,  16.966657970476
3.75    ,  17.092330161862
4       ,  17.206402179425
4.25    ,  17.31793726597
4.5     ,  17.414161327057
4.75    ,  17.51960243024
5       ,  17.608028487893
5.25    ,  17.746813308326
5.5     ,  17.829581552615
5.75    ,  17.921937313394
6       ,  18.014304156431
6.25    ,  18.062868496038
6.5     ,  18.106038160425
6.75    ,  18.157074223917
7       ,  18.206912979734
7.25    ,  18.249364571058
7.5     ,  18.28847662481
7.75    ,  18.336580946214
8       ,  18.386339246291
8.25    ,  18.41891398844
8.5     ,  18.467766563841
8.75    ,  18.501896494551
9       ,  18.548410429503
9.25    ,  18.579777103575
9.5     ,  18.612522691659
9.75    ,  18.64603847333
10      ,  18.686130517758
