! (Pin, Pout) in dBm
! @ 4.675 GHz
-25     ,  -10.355864292899
-24.75  ,  -10.102848496458
-24.5   ,  -9.8580043900692
-24.25  ,  -9.6012189992402
-24     ,  -9.3511895016859
-23.75  ,  -9.1005031358253
-23.5   ,  -8.8537587905198
-23.25  ,  -8.6063322015554
-23     ,  -8.35431913012
-22.75  ,  -8.1046536970394
-22.5   ,  -7.8571220453647
-22.25  ,  -7.6043292367175
-22     ,  -7.3558728571309
-21.75  ,  -7.1056500962872
-21.5   ,  -6.8561169185907
-21.25  ,  -6.6035476958348
-21     ,  -6.3569791333532
-20.75  ,  -6.1078361295198
-20.5   ,  -5.8539047430075
-20.25  ,  -5.6064145148733
-20     ,  -5.356948919795
-19.75  ,  -5.1081261516097
-19.5   ,  -4.8536505999795
-19.25  ,  -4.6027965653825
-19     ,  -4.3561330033468
-18.75  ,  -4.1077722337376
-18.5   ,  -3.8541439111688
-18.25  ,  -3.6089780621976
-18     ,  -3.3550070357044
-17.75  ,  -3.1091097577375
-17.5   ,  -2.8592712383177
-17.25  ,  -2.6086363266371
-17     ,  -2.3583810560061
-16.75  ,  -2.1101502236137
-16.5   ,  -1.8618057958748
-16.25  ,  -1.6115772922459
-16     ,  -1.3637325317429
-15.75  ,  -1.1146249771944
-15.5   ,  -0.86574254397134
-15.25  ,  -0.61313455603213
-15     ,  -0.36718017936991
-14.75  ,  -0.11584029211535
-14.5   ,  0.13338231383919
-14.25  ,  0.37957222415298
-14     ,  0.63179772949371
-13.75  ,  0.88000367411565
-13.5   ,  1.1302500140353
-13.25  ,  1.3782404275612
-13     ,  1.627173809029
-12.75  ,  1.8760345794493
-12.5   ,  2.1236165891369
-12.25  ,  2.3714003082441
-12     ,  2.6217966932005
-11.75  ,  2.8703414181331
-11.5   ,  3.1184597911271
-11.25  ,  3.3647680823622
-11     ,  3.6139759461054
-10.75  ,  3.8616317010591
-10.5   ,  4.1112318079257
-10.25  ,  4.358082971459
-10     ,  4.6035770631335
-9.75   ,  4.8514298684064
-9.5    ,  5.0975976824914
-9.25   ,  5.3444219140169
-9      ,  5.592737097015
-8.75   ,  5.83905466409
-8.5    ,  6.0861353208059
-8.25   ,  6.333230327974
-8      ,  6.5770915522097
-7.75   ,  6.8238106885925
-7.5    ,  7.0693884802726
-7.25   ,  7.314273389388
-7      ,  7.5588726132129
-6.75   ,  7.8044553543126
-6.5    ,  8.0471001064148
-6.25   ,  8.2915334761826
-6      ,  8.5337015937354
-5.75   ,  8.7767681485387
-5.5    ,  9.0188463274988
-5.25   ,  9.2590860528885
-5      ,  9.5009614273243
-4.75   ,  9.7403284968363
-4.5    ,  9.9784183434543
-4.25   ,  10.216341587238
-4      ,  10.454487445769
-3.75   ,  10.689277184636
-3.5    ,  10.925116893817
-3.25   ,  11.158275431311
-3      ,  11.38939306757
-2.75   ,  11.617924583619
-2.5    ,  11.842929984623
-2.25   ,  12.068011731442
-2      ,  12.28841751311
-1.75   ,  12.504203889956
-1.5    ,  12.715610471137
-1.25   ,  12.920701622311
-1      ,  13.120685071403
-0.75   ,  13.313530646349
-0.5    ,  13.499578290238
-0.25   ,  13.680443664814
0       ,  13.84923462243
0.25    ,  14.013758118984
0.5     ,  14.162003342328
0.75    ,  14.312109873951
1       ,  14.45251230191
1.25    ,  14.585029586262
1.5     ,  14.710064344986
1.75    ,  14.835653710803
2       ,  14.952611065739
2.25    ,  15.067238704614
2.5     ,  15.173779826171
2.75    ,  15.280984291975
3       ,  15.382589409575
3.25    ,  15.482494239099
3.5     ,  15.577672705454
3.75    ,  15.671685059286
4       ,  15.764130584001
4.25    ,  15.850740171895
4.5     ,  15.929881480738
4.75    ,  16.018669682197
5       ,  16.099211630949
5.25    ,  16.239764753348
5.5     ,  16.315546563488
5.75    ,  16.405774308521
6       ,  16.503288065789
6.25    ,  16.559113029113
6.5     ,  16.608194804991
6.75    ,  16.665932958764
7       ,  16.732090318773
7.25    ,  16.791409302602
7.5     ,  16.850170989477
7.75    ,  16.911285863688
8       ,  16.981079409957
8.25    ,  17.034837315583
8.5     ,  17.095696218446
8.75    ,  17.152882324298
9       ,  17.21546248436
9.25    ,  17.270749766282
9.5     ,  17.321811736953
9.75    ,  17.373950434789
10      ,  17.437220120058
