! (Pin, Pout) in dBm
! @ 5.950 GHz
-25     ,  -11.391444882806
-24.75  ,  -11.146983600154
-24.5   ,  -10.896240328394
-24.25  ,  -10.64643577393
-24     ,  -10.39753360812
-23.75  ,  -10.149099701405
-23.5   ,  -9.897770493034
-23.25  ,  -9.6487687720694
-23     ,  -9.4024924576984
-22.75  ,  -9.1540476132455
-22.5   ,  -8.9050988224963
-22.25  ,  -8.6525845034732
-22     ,  -8.4009410718797
-21.75  ,  -8.1502438291601
-21.5   ,  -7.9047848328274
-21.25  ,  -7.6551870087073
-21     ,  -7.4030558183106
-20.75  ,  -7.1542439637098
-20.5   ,  -6.9069483707885
-20.25  ,  -6.6510671763745
-20     ,  -6.4044756652552
-19.75  ,  -6.1537160722304
-19.5   ,  -5.9011209473191
-19.25  ,  -5.6542899645978
-19     ,  -5.4041153655413
-18.75  ,  -5.1550106876458
-18.5   ,  -4.9056185676088
-18.25  ,  -4.6560987121208
-18     ,  -4.4077539843452
-17.75  ,  -4.1565579954136
-17.5   ,  -3.908143601978
-17.25  ,  -3.6584381516795
-17     ,  -3.410844780406
-16.75  ,  -3.1609002624034
-16.5   ,  -2.9089396804766
-16.25  ,  -2.6604153627385
-16     ,  -2.4097459773771
-15.75  ,  -2.1629939886314
-15.5   ,  -1.9126269301213
-15.25  ,  -1.6635337437575
-15     ,  -1.4158859553179
-14.75  ,  -1.1654455598159
-14.5   ,  -0.91656750091452
-14.25  ,  -0.66925292590093
-14     ,  -0.42097022028375
-13.75  ,  -0.17241339257359
-13.5   ,  0.078047143429616
-13.25  ,  0.32672955925141
-13     ,  0.57552697779344
-12.75  ,  0.8226512691716
-12.5   ,  1.0710641617813
-12.25  ,  1.3194185109555
-12     ,  1.5675169151877
-11.75  ,  1.8136458352452
-11.5   ,  2.0618154750245
-11.25  ,  2.3083491898468
-11     ,  2.5565156556573
-10.75  ,  2.8026894612384
-10.5   ,  3.0502437980585
-10.25  ,  3.2966593720677
-10     ,  3.5430419037244
-9.75   ,  3.7873661003446
-9.5    ,  4.0342006099129
-9.25   ,  4.279626892769
-9      ,  4.5244913914947
-8.75   ,  4.7676038078991
-8.5    ,  5.0133546731301
-8.25   ,  5.2569128156516
-8      ,  5.5002042004226
-7.75   ,  5.7428665558581
-7.5    ,  5.9842739562455
-7.25   ,  6.225974642636
-7      ,  6.4662382930488
-6.75   ,  6.7072308630277
-6.5    ,  6.9471274846617
-6.25   ,  7.1855909306268
-6      ,  7.4240886086928
-5.75   ,  7.6592381680554
-5.5    ,  7.8949871474523
-5.25   ,  8.1293652230035
-5      ,  8.3613153578574
-4.75   ,  8.5926616235751
-4.5    ,  8.8200115700527
-4.25   ,  9.0455985335923
-4      ,  9.2717116420691
-3.75   ,  9.493707297048
-3.5    ,  9.7125438314786
-3.25   ,  9.9289234737028
-3      ,  10.138853219689
-2.75   ,  10.349645078791
-2.5    ,  10.550142699052
-2.25   ,  10.746676510062
-2      ,  10.939809981749
-1.75   ,  11.123639547228
-1.5    ,  11.304328854309
-1.25   ,  11.474918527804
-1      ,  11.639198601573
-0.75   ,  11.799561731155
-0.5    ,  11.954809756168
-0.25   ,  12.097877421784
0       ,  12.234256434232
0.25    ,  12.362440720354
0.5     ,  12.483726582752
0.75    ,  12.604373818129
1       ,  12.725607074517
1.25    ,  12.840366911301
1.5     ,  12.949583134536
1.75    ,  13.062508659299
2       ,  13.169180698068
2.25    ,  13.271035960147
2.5     ,  13.372441194298
2.75    ,  13.473744030018
3       ,  13.572246785228
3.25    ,  13.671713775253
3.5     ,  13.768681181936
3.75    ,  13.862200357929
4       ,  13.956514863135
4.25    ,  14.050667559529
4.5     ,  14.137738580599
4.75    ,  14.229955393194
5       ,  14.3214235209
5.25    ,  14.463392231561
5.5     ,  14.554154531242
5.75    ,  14.655518266689
6       ,  14.767771822281
6.25    ,  14.843835213737
6.5     ,  14.914666363763
6.75    ,  14.997566151879
7       ,  15.078093445138
7.25    ,  15.15834884598
7.5     ,  15.242943222132
7.75    ,  15.328198303952
8       ,  15.418895734267
8.25    ,  15.485291156084
8.5     ,  15.558342660313
8.75    ,  15.62917071334
9       ,  15.701523911553
9.25    ,  15.784271557164
9.5     ,  15.869211424179
9.75    ,  15.954401902724
10      ,  16.04126570221
