! (Pin, Pout) in dBm
! @ 5.100 GHz
-25     ,  -10.372753211665
-24.75  ,  -10.118197013616
-24.5   ,  -9.8695979595925
-24.25  ,  -9.6206934927551
-24     ,  -9.369771547035
-23.75  ,  -9.1281214787108
-23.5   ,  -8.8727003770519
-23.25  ,  -8.6231283907846
-23     ,  -8.3712261312825
-22.75  ,  -8.1263831972071
-22.5   ,  -7.874756372732
-22.25  ,  -7.6257464642974
-22     ,  -7.3765051382308
-21.75  ,  -7.1237528655224
-21.5   ,  -6.8758105967765
-21.25  ,  -6.6250765278152
-21     ,  -6.373746164024
-20.75  ,  -6.1279539051968
-20.5   ,  -5.8762123570857
-20.25  ,  -5.6285274396242
-20     ,  -5.3752127404426
-19.75  ,  -5.1300223817109
-19.5   ,  -4.8826550725769
-19.25  ,  -4.6335008957423
-19     ,  -4.3822918619812
-18.75  ,  -4.1346744972158
-18.5   ,  -3.884675242285
-18.25  ,  -3.6339997853879
-18     ,  -3.3841626829774
-17.75  ,  -3.1359674865408
-17.5   ,  -2.8838856457764
-17.25  ,  -2.637892980295
-17     ,  -2.3862127352133
-16.75  ,  -2.1370723281522
-16.5   ,  -1.8879876448283
-16.25  ,  -1.6357469559362
-16     ,  -1.3875151235397
-15.75  ,  -1.143106937703
-15.5   ,  -0.88965172192809
-15.25  ,  -0.64078609980791
-15     ,  -0.39215821013226
-14.75  ,  -0.14178939508005
-14.5   ,  0.10598823285428
-14.25  ,  0.35225070460325
-14     ,  0.60525990635766
-13.75  ,  0.85086370156245
-13.5   ,  1.0992566580265
-13.25  ,  1.3503505877656
-13     ,  1.5969558527549
-12.75  ,  1.8446313575273
-12.5   ,  2.0952248748786
-12.25  ,  2.3430406044213
-12     ,  2.5929666717966
-11.75  ,  2.8391459059755
-11.5   ,  3.0886809614261
-11.25  ,  3.333468514755
-11     ,  3.583851021976
-10.75  ,  3.828619045445
-10.5   ,  4.0774606675248
-10.25  ,  4.3243595332239
-10     ,  4.5718499984429
-9.75   ,  4.815799269649
-9.5    ,  5.0621062108952
-9.25   ,  5.3094187643551
-9      ,  5.5558260917902
-8.75   ,  5.8014817308277
-8.5    ,  6.0482308612242
-8.25   ,  6.2915574615111
-8      ,  6.5370241970419
-7.75   ,  6.780836896221
-7.5    ,  7.0250239513253
-7.25   ,  7.2689840765523
-7      ,  7.5110930262809
-6.75   ,  7.7529358074836
-6.5    ,  7.9949013811141
-6.25   ,  8.2359466407833
-6      ,  8.4779990054013
-5.75   ,  8.716275191723
-5.5    ,  8.9549340814954
-5.25   ,  9.19310019896
-5      ,  9.4297960631916
-4.75   ,  9.6657328658839
-4.5    ,  9.8978051524841
-4.25   ,  10.131132587164
-4      ,  10.360569900109
-3.75   ,  10.590140013683
-3.5    ,  10.815859039112
-3.25   ,  11.038699867576
-3      ,  11.260789759802
-2.75   ,  11.477743938691
-2.5    ,  11.689388298036
-2.25   ,  11.897065390429
-2      ,  12.099755592362
-1.75   ,  12.296594993432
-1.5    ,  12.484021254299
-1.25   ,  12.667325435924
-1      ,  12.841158637426
-0.75   ,  13.007308366605
-0.5    ,  13.164676818629
-0.25   ,  13.317031315395
0       ,  13.457205811999
0.25    ,  13.591630841666
0.5     ,  13.715674506223
0.75    ,  13.83638642984
1       ,  13.95865790677
1.25    ,  14.068376057827
1.5     ,  14.174443604268
1.75    ,  14.281316013241
2       ,  14.382437566173
2.25    ,  14.480399197893
2.5     ,  14.574761241842
2.75    ,  14.671572502317
3       ,  14.758404565179
3.25    ,  14.846508116442
3.5     ,  14.934708106299
3.75    ,  15.018349545505
4       ,  15.106554675327
4.25    ,  15.181585337418
4.5     ,  15.259001803824
4.75    ,  15.337792376145
5       ,  15.422464467437
5.25    ,  15.544535728167
5.5     ,  15.624201423656
5.75    ,  15.712138509714
6       ,  15.807439231407
6.25    ,  15.869698155363
6.5     ,  15.920123343306
6.75    ,  15.986773596146
7       ,  16.057773278234
7.25    ,  16.122382691079
7.5     ,  16.186665964444
7.75    ,  16.257812851667
8       ,  16.331763951932
8.25    ,  16.358937251941
8.5     ,  16.395370246996
8.75    ,  16.42581718426
9       ,  16.460492861889
9.25    ,  16.522850651102
9.5     ,  16.591110090246
9.75    ,  16.659008777801
10      ,  16.726580979357
